HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,Shape_Length,intermittent_count,perennial_count,water_count,perennial_ratio,connected_perennial,segment_status,segment_label
41337891,0,41337891,2.39,0.0,1051.1,8.14,144308.0,0,835.933,7,1,4,4120018280.0,0.021844336196340634,5,34,39,0.8717948717948718,True,2.0,Perennial_connected
41337633,41337891,41337891,10.38,2.7,1048.7,42.34,144227.3,0,834.771,7,1,4,4120018280.0,0.0946996752556451,4,51,55,0.9272727272727272,True,2.0,Perennial_connected
41336708,41337633,41337891,1.11,13.1,1038.3,1.25,144163.9,0,833.793,7,1,4,4120018280.0,0.010059223176561348,0,28,28,1.0,True,2.0,Perennial_connected
41336876,41336545,41337891,12.64,16.6,1034.8,46.51,144078.4,0,832.428,7,1,4,4121588450.0,0.1155330085890818,0,53,53,1.0,True,2.0,Perennial_connected
41336491,41336876,41337891,2.01,29.1,1022.4,4.38,144018.6,0,831.54,7,1,4,4121588450.0,0.01839255650989715,0,22,22,1.0,True,2.0,Perennial_connected
41336545,41336708,41337891,2.4,14.2,1037.2,4.8,144144.3,0,833.474,7,1,4,4121588450.0,0.021844336196340634,0,27,27,1.0,True,2.0,Perennial_connected
41340296,41340295,41340295,1.29,4.3,345.1,1.67,21945.1,0,478.372,6,1,4,4120018230.0,0.011785113019755026,34,26,60,0.43333333333333335,True,2.0,Perennial_connected
41340295,0,41340295,3.94,0.0,349.0,16.07,22003.4,0,477.401,6,1,4,4120018230.0,0.036070226039462236,43,37,80,0.4625,True,2.0,Perennial_connected
41340143,41340296,41340295,1.39,5.4,344.0,1.88,20016.6,0,445.526,6,1,4,4121128630.0,0.012500000000017053,37,25,62,0.4032258064516129,True,2.0,Perennial_connected
41339921,41340143,41340295,6.53,6.9,342.4,26.92,20002.4,0,445.964,6,1,4,4121128630.0,0.05934433619643816,54,36,90,0.4,True,2.0,Perennial_connected
41339138,41339921,41340295,4.65,13.5,335.9,15.03,18338.2,0,415.828,6,1,4,4121128110.0,0.04267766952957118,48,29,77,0.37662337662337664,True,2.0,Perennial_connected
41338830,41339138,41340295,0.65,18.1,331.2,0.42,18317.6,0,415.817,6,1,4,4121128110.0,0.005892556509922731,28,22,50,0.44,True,2.0,Perennial_connected
41362017,41362087,41361563,1.1,92.4,452.6,1.89,10749.9,0,695.063,5,1,4,4121139610.0,0.01005922317665595,6,15,21,0.7142857142857143,True,2.0,Perennial_connected
41362087,41361792,41361563,8.3,84.3,460.7,15.94,10791.7,0,695.786,5,1,4,4121139610.0,0.07559223176549972,14,25,39,0.6410256410256411,True,2.0,Perennial_connected
41351214,41351577,41392598,5.05,553.4,320.0,10.46,39957.8,0,801.66,6,2,4,4121135150.0,0.046129449216114435,107,66,173,0.3815028901734104,True,2.0,Perennial_connected
41350766,41351214,41392598,0.65,558.5,314.9,0.63,39510.2,0,796.038,6,2,4,4121134360.0,0.005892556509912683,68,39,107,0.3644859813084112,True,2.0,Perennial_connected
41350701,41350766,41392598,6.02,559.1,314.3,25.94,39289.2,0,792.232,6,2,4,4121134310.0,0.05517766952969044,118,61,179,0.3407821229050279,True,2.0,Perennial_connected
41350400,41350701,41392598,4.72,565.2,308.3,15.27,39253.4,0,796.232,6,2,4,4121134310.0,0.04267766952977561,106,53,159,0.3333333333333333,True,2.0,Perennial_connected
41349656,41350400,41392598,3.61,569.7,303.7,11.3,38912.5,0,793.286,6,2,4,4121133720.0,0.032618446353133865,77,69,146,0.4726027397260274,True,2.0,Perennial_connected
41349123,41349656,41392598,3.69,573.3,300.1,11.29,38887.8,0,795.526,6,2,4,4121133720.0,0.0336294492161591,98,54,152,0.35526315789473684,True,2.0,Perennial_connected
41348759,41349123,41392598,5.26,577.0,296.4,23.42,36978.9,0,751.587,6,2,4,4121133090.0,0.047855339059243655,95,72,167,0.4311377245508982,True,2.0,Perennial_connected
41348174,41348759,41392598,3.04,582.3,291.2,6.48,34161.9,0,676.13,6,2,4,4121132800.0,0.027736892706213122,86,54,140,0.38571428571428573,True,2.0,Perennial_connected
41248231,41248232,41392598,0.88,1605.8,3240.4,1.02,305256.3,0,4497.123,7,1,3,4121078130.0,0.008333333333325754,11,28,39,0.717948717948718,True,2.0,Perennial_connected
41248232,41248098,41392598,1.08,1604.9,3241.2,2.04,305437.1,0,4500.95,7,1,3,4121568470.0,0.010059223176545413,12,28,40,0.7,True,2.0,Perennial_connected
41248230,41248231,41392598,6.04,1606.7,3239.5,19.41,305230.3,0,4496.564,7,1,3,4121078130.0,0.05618867239274684,12,44,56,0.7857142857142857,True,2.0,Perennial_connected
41248098,41247074,41392598,5.51,1599.4,3246.8,12.87,305459.8,0,4501.322,7,1,3,4121568470.0,0.05029611588278319,16,41,57,0.7192982456140351,True,2.0,Perennial_connected
41247594,41248230,41392598,3.48,1612.7,3233.4,8.17,305191.4,0,4495.844,7,1,3,4121078130.0,0.03261844635296577,9,27,36,0.75,True,2.0,Perennial_connected
41247407,41247594,41392598,2.49,1616.4,3229.8,5.92,305073.4,0,4493.376,7,1,3,4121077700.0,0.022559223176673002,7,23,30,0.7666666666666667,True,2.0,Perennial_connected
41247074,41246666,41392598,2.82,1596.4,3249.8,9.4,305492.4,0,4502.064,7,1,3,4121568470.0,0.026011002862949106,10,35,45,0.7777777777777778,True,2.0,Perennial_connected
41242488,41242490,41392598,0.44,1732.6,3113.6,0.41,297616.5,0,4330.835,7,1,3,4121074530.0,0.0041666666667197205,13,15,28,0.5357142857142857,True,2.0,Perennial_connected
41242490,41242491,41392598,0.88,1731.7,3114.5,1.63,297627.2,0,4331.102,7,1,3,4121074530.0,0.008333333333325754,14,14,28,0.5,True,2.0,Perennial_connected
41242487,41242488,41392598,2.6,1733.0,3113.1,7.14,297170.0,0,4321.659,7,1,3,4121075530.0,0.024285113019743655,16,15,31,0.4838709677419355,True,2.0,Perennial_connected
41242491,41242296,41392598,1.28,1730.6,3115.5,2.65,297635.0,0,4331.292,7,1,3,4121074530.0,0.011785113019755026,17,12,29,0.41379310344827586,True,2.0,Perennial_connected
41242296,41242175,41392598,0.64,1730.0,3116.2,0.41,297702.5,0,4333.063,7,1,3,4121074530.0,0.0058925565098825365,17,12,29,0.41379310344827586,True,2.0,Perennial_connected
41242294,41242487,41392598,1.72,1735.8,3110.3,5.31,297152.9,0,4321.246,7,1,3,4121075530.0,0.015951779686498288,15,11,26,0.4230769230769231,True,2.0,Perennial_connected
41347878,41348174,41392598,2.59,585.5,288.0,8.36,34082.0,0,677.341,6,2,4,4121132800.0,0.023570226039550245,95,43,138,0.3115942028985507,True,2.0,Perennial_connected
41347572,41347878,41392598,0.65,588.1,285.4,2.51,32826.6,0,656.398,6,2,4,4121132550.0,0.0058925565098825365,79,32,111,0.2882882882882883,True,2.0,Perennial_connected
41347497,41347572,41392598,9.17,588.7,284.7,47.67,32797.1,0,656.359,6,2,4,4121132550.0,0.08261844635314695,119,91,210,0.43333333333333335,True,2.0,Perennial_connected
41346194,41347497,41392598,0.93,597.7,275.7,1.04,32683.8,0,664.199,6,2,4,4121132550.0,0.008333333333311543,45,62,107,0.5794392523364486,True,2.0,Perennial_connected
41346062,41346194,41392598,0.65,598.8,274.6,1.25,32613.2,0,663.925,6,2,4,4121132550.0,0.005892556509912683,44,49,93,0.5268817204301075,True,2.0,Perennial_connected
41345982,41346062,41392598,1.85,599.3,274.2,3.13,32045.3,0,653.361,6,2,4,4121131870.0,0.01666666666667993,55,58,113,0.5132743362831859,True,2.0,Perennial_connected
41345689,41345982,41392598,0.46,601.1,272.3,0.42,32011.8,0,654.791,6,2,4,4121131870.0,0.004166666666606034,44,51,95,0.5368421052631579,True,2.0,Perennial_connected
41345629,41345689,41392598,3.33,601.8,271.7,9.4,30458.6,0,628.7,6,2,4,4121131640.0,0.030177669529672272,74,59,133,0.44360902255639095,True,2.0,Perennial_connected
41345185,41345629,41392598,1.74,605.1,268.3,2.3,28764.3,0,600.631,6,2,4,4121131420.0,0.01595177968642795,81,32,113,0.2831858407079646,True,2.0,Perennial_connected
41345030,41345185,41392598,1.11,606.7,266.8,1.67,28748.6,0,601.745,6,2,4,4121131420.0,0.010059223176583884,89,19,108,0.17592592592592593,True,2.0,Perennial_connected
41361792,41361790,41361563,1.36,82.8,462.3,3.98,10802.4,0,696.056,5,1,4,4121139610.0,0.012499999999988631,14,21,35,0.6,True,2.0,Perennial_connected
41361788,41362329,41361563,1.81,79.6,465.5,2.31,11115.4,0,713.988,5,1,4,4121593650.0,0.01666666666665151,13,16,29,0.5517241379310345,True,2.0,Perennial_connected
41361790,41361788,41361563,1.36,81.4,463.6,2.1,10818.9,0,696.643,5,1,4,4121139610.0,0.012500000000045475,14,19,33,0.5757575757575758,True,2.0,Perennial_connected
41358960,41359479,41361563,0.46,117.1,427.9,0.21,10426.4,0,683.678,5,1,4,4121592900.0,0.004166666666691299,4,9,13,0.6923076923076923,True,2.0,Perennial_connected
41358878,41358960,41361563,3.8,117.8,427.3,8.59,10343.2,0,679.597,5,1,4,4121592900.0,0.03434433619631749,4,12,16,0.75,True,2.0,Perennial_connected
41358375,41358878,41361563,1.75,121.4,423.7,3.35,10328.3,0,679.422,5,1,4,4121592900.0,0.015951779686468145,3,12,15,0.8,True,2.0,Perennial_connected
41358207,41358375,41361563,2.03,123.1,421.9,4.61,10322.0,0,679.343,5,1,4,4121592900.0,0.01839255650989959,3,13,16,0.8125,True,2.0,Perennial_connected
41357950,41358207,41361563,0.65,125.4,419.7,1.05,10313.8,0,678.979,5,1,4,4121592900.0,0.005892556509872488,3,13,16,0.8125,True,2.0,Perennial_connected
41357856,41357950,41361563,0.65,126.0,419.1,1.26,10308.0,0,678.646,5,1,4,4121592900.0,0.0058925565098825365,2,14,16,0.875,True,2.0,Perennial_connected
41357768,41357856,41361563,1.29,126.6,418.4,3.14,10301.9,0,678.31,5,1,4,4121592900.0,0.011785113019755026,4,13,17,0.7647058823529411,True,2.0,Perennial_connected
41357584,41357768,41361563,0.93,127.8,417.3,1.05,10287.6,0,677.484,5,1,4,4121592900.0,0.008333333333368387,5,14,19,0.7368421052631579,True,2.0,Perennial_connected
41357434,41357584,41361563,5.07,128.9,416.2,9.43,10283.9,0,677.272,5,1,4,4121592900.0,0.046129449215815715,6,15,21,0.7142857142857143,True,2.0,Perennial_connected
41356879,41357434,41361563,1.29,133.9,411.1,3.77,10082.1,0,664.366,5,1,4,4121137510.0,0.01178511302000624,7,13,20,0.65,True,2.0,Perennial_connected
41356751,41356879,41361563,0.9,135.0,410.0,1.26,10068.5,0,663.565,5,1,4,4121137510.0,0.008333333333212067,7,12,19,0.631578947368421,True,2.0,Perennial_connected
41356752,41356751,41361563,2.67,136.1,408.9,4.4,10059.9,0,663.084,5,1,4,4121137510.0,0.024285113019769638,8,13,21,0.6190476190476191,True,2.0,Perennial_connected
41356414,41356752,41361563,3.05,138.8,406.3,5.03,10032.2,0,661.586,5,1,4,4121137510.0,0.027736892706172928,8,13,21,0.6190476190476191,True,2.0,Perennial_connected
41356057,41356414,41361563,0.65,141.9,403.2,1.26,9999.5,0,659.805,5,1,4,4121137510.0,0.005892556509912683,7,10,17,0.5882352941176471,True,2.0,Perennial_connected
41355970,41356057,41361563,2.22,142.3,402.8,3.56,9985.5,0,658.974,5,1,4,4121137510.0,0.020118446353066567,8,11,19,0.5789473684210527,True,2.0,Perennial_connected
41355686,41355970,41361563,2.69,144.5,400.5,5.66,9979.4,0,658.627,5,1,4,4121137510.0,0.024285113019782124,11,9,20,0.45,True,2.0,Perennial_connected
41355386,41355686,41361563,1.1,147.2,397.9,1.47,9969.2,0,658.043,5,1,4,4121137510.0,0.010059223176481674,10,8,18,0.4444444444444444,True,2.0,Perennial_connected
41361939,41362017,41361563,1.39,93.5,451.5,1.89,10725.6,0,694.144,5,1,4,4121139610.0,0.01249999999997442,6,15,21,0.7142857142857143,True,2.0,Perennial_connected
41361715,41361939,41361563,6.67,95.1,450.0,19.71,10644.6,0,690.866,5,1,4,4121593450.0,0.060355339059383735,9,22,31,0.7096774193548387,True,2.0,Perennial_connected
41360793,41361715,41361563,2.04,101.6,443.5,6.5,10599.8,0,689.822,5,1,4,4121593450.0,0.018392556509856956,11,11,22,0.5,True,2.0,Perennial_connected
41360513,41360793,41361563,1.11,103.6,441.4,1.68,10581.9,0,689.323,5,1,4,4121593450.0,0.010059223176561348,10,10,20,0.5,True,2.0,Perennial_connected
41360337,41360513,41361563,3.05,104.8,440.3,9.44,10576.7,0,689.237,5,1,4,4121593450.0,0.02773689270620307,11,11,22,0.5,True,2.0,Perennial_connected
41360023,41360337,41361563,2.2,108.0,437.1,3.15,10564.1,0,689.043,5,1,4,4121593450.0,0.020118446353090826,10,11,21,0.5238095238095238,True,2.0,Perennial_connected
41359886,41360023,41361563,2.4,110.2,434.9,5.45,10491.6,0,685.996,5,1,4,4121593030.0,0.021844336196330583,9,13,22,0.5909090909090909,True,2.0,Perennial_connected
41359671,41359886,41361563,1.39,112.4,432.7,2.31,10471.9,0,685.314,5,1,4,4121593030.0,0.01249999999997442,10,12,22,0.5454545454545454,True,2.0,Perennial_connected
41359479,41359671,41361563,3.33,114.0,431.1,6.71,10458.7,0,684.917,5,1,4,4121593030.0,0.030177669529682323,11,13,24,0.5416666666666666,True,2.0,Perennial_connected
41342311,0,41342311,13.64,0.0,500.0,63.06,28647.5,0,589.188,6,1,4,4120018360.0,0.12416245780512325,23,74,97,0.7628865979381443,True,2.0,Perennial_connected
41346777,41347183,41361563,0.93,221.1,323.9,2.72,7268.9,0,493.648,5,1,4,4121590590.0,0.008333333333354176,11,5,16,0.3125,False,1.0,Intermittent_ratio
41346646,41346777,41361563,1.57,222.3,322.8,2.51,7226.6,0,490.514,5,1,4,4121590590.0,0.014225889843194079,10,5,15,0.3333333333333333,False,1.0,Intermittent_ratio
41346453,41346646,41361563,2.96,223.6,321.4,7.11,7210.1,0,489.036,5,1,4,4121590590.0,0.026725889843211132,13,4,17,0.23529411764705882,False,1.0,Intermittent_ratio
41346046,41346453,41361563,0.65,226.8,318.3,0.21,7200.9,0,487.391,5,1,4,4121590590.0,0.005892556509912683,11,3,14,0.21428571428571427,False,1.0,Intermittent_ratio
41345964,41346046,41361563,0.9,227.2,317.8,1.25,7150.1,0,483.836,5,1,4,4121590590.0,0.008333333333325754,11,3,14,0.21428571428571427,False,1.0,Intermittent_ratio
41345965,41345964,41361563,2.22,228.3,316.7,4.18,7142.0,0,483.016,5,1,4,4121590590.0,0.020118446353159444,13,4,17,0.23529411764705882,False,1.0,Intermittent_ratio
41345678,41345965,41361563,3.51,230.4,314.7,10.03,7029.5,0,476.918,5,1,4,4121131690.0,0.031903559372901985,15,3,18,0.16666666666666666,False,1.0,Intermittent_ratio
41345253,41345678,41361563,1.76,234.1,311.0,1.88,6945.3,0,471.814,5,1,4,4121131690.0,0.0159517796864179,12,3,15,0.2,False,1.0,Intermittent_ratio
41345015,41345253,41361563,1.74,235.8,309.3,5.01,6939.7,0,470.963,5,1,4,4121131690.0,0.0159517796864179,10,3,13,0.23076923076923078,True,2.0,Perennial_connected
41344846,41345015,41361563,1.29,237.6,307.5,1.04,6809.9,0,461.598,5,1,4,4121131230.0,0.01178511301978517,9,4,13,0.3076923076923077,True,2.0,Perennial_connected
41342708,41342991,41361563,2.5,259.1,286.0,7.94,6157.7,0,421.161,5,1,4,4121130280.0,0.022559223176509786,12,8,20,0.4,True,2.0,Perennial_connected
41342307,41342708,41361563,2.68,261.8,283.3,5.85,6147.3,0,422.74,5,1,4,4121130280.0,0.024285113019769638,13,8,21,0.38095238095238093,True,2.0,Perennial_connected
41341945,41342307,41361563,0.46,264.3,280.8,0.63,6132.7,0,424.077,5,1,4,4121130280.0,0.004166666666648666,8,7,15,0.4666666666666667,True,2.0,Perennial_connected
41341946,41341881,41361563,5.06,267.6,277.5,13.36,5702.7,0,397.369,5,1,4,4121129510.0,0.04612944921599902,10,7,17,0.4117647058823529,True,2.0,Perennial_connected
41341881,41341945,41361563,2.87,264.9,280.2,4.8,5784.7,0,399.973,5,1,4,4121129510.0,0.02601100286306969,10,7,17,0.4117647058823529,True,2.0,Perennial_connected
41341882,41341946,41361563,4.24,272.8,272.2,11.48,5543.0,0,394.824,5,1,4,4121129520.0,0.038511002863023,9,7,16,0.4375,True,2.0,Perennial_connected
41341338,41341882,41361563,1.29,277.1,268.0,1.67,5510.8,0,396.541,5,1,4,4121129520.0,0.011785113019755024,8,4,12,0.3333333333333333,True,2.0,Perennial_connected
41341197,41341338,41361563,5.35,278.2,266.9,15.66,5502.9,0,396.965,5,1,4,4121129520.0,0.04857022603956842,13,5,18,0.2777777777777778,False,1.0,Intermittent_ratio
41340541,41341197,41361563,0.65,283.7,261.4,1.04,5483.9,0,399.981,5,1,4,4121129520.0,0.005892556509872488,8,1,9,0.1111111111111111,False,1.0,Intermittent_ratio
41340462,41340541,41361563,0.65,284.4,260.7,0.42,5479.5,0,400.17,5,1,4,4121129520.0,0.0058925565098825365,8,1,9,0.1111111111111111,False,1.0,Intermittent_ratio
41341340,41342311,41342311,0.46,13.8,486.5,0.42,28566.9,0,594.763,6,1,4,4120018360.0,0.004166666666662877,0,20,20,1.0,True,2.0,Perennial_connected
41341273,41341340,41342311,4.07,14.2,486.0,22.96,28538.1,0,594.705,6,1,4,4120018360.0,0.036785113019742334,0,24,24,1.0,True,2.0,Perennial_connected
41340698,41341273,41342311,9.24,18.3,482.0,45.09,28500.7,0,596.432,6,1,4,4120018360.0,0.08392556509889794,2,23,25,0.92,True,2.0,Perennial_connected
41339524,41339525,41342311,0.65,32.5,467.8,0.63,28312.3,0,602.159,6,1,4,4121589280.0,0.005892556509912683,0,14,14,1.0,True,2.0,Perennial_connected
41339525,41339448,41342311,2.0,30.3,470.0,4.38,28325.7,0,601.035,6,1,4,4121589280.0,0.018392556509901313,2,15,17,0.8823529411764706,True,2.0,Perennial_connected
41339450,41340698,41342311,1.35,27.6,472.7,1.67,28390.5,0,599.878,6,1,4,4121589280.0,0.012499999999988631,2,13,15,0.8666666666666667,True,2.0,Perennial_connected
41339448,41339450,41342311,1.35,28.9,471.4,7.51,28344.2,0,600.293,6,1,4,4121589280.0,0.012500000000045475,2,15,17,0.8823529411764706,True,2.0,Perennial_connected
41339447,41339524,41342311,2.39,33.1,467.2,6.05,27857.7,0,595.091,6,1,4,4121128340.0,0.021844336196357284,0,17,17,1.0,True,2.0,Perennial_connected
41339213,41339447,41342311,6.9,35.3,465.0,25.04,27838.9,0,596.139,6,1,4,4121128340.0,0.06279611588275416,1,25,26,0.9615384615384616,True,2.0,Perennial_connected
41338436,41339213,41342311,1.76,42.2,458.1,2.09,27729.3,0,598.813,6,1,4,4121128340.0,0.01595177968636766,1,19,20,0.95,True,2.0,Perennial_connected
41340380,41340462,41361563,0.93,284.8,260.2,1.04,5329.6,0,394.706,5,1,4,4121128770.0,0.008333333333354176,8,2,10,0.2,False,1.0,Intermittent_ratio
41340223,41340380,41361563,1.76,285.8,259.3,2.92,5325.9,0,395.301,5,1,4,4121128770.0,0.015951779686485805,8,3,11,0.2727272727272727,True,2.0,Perennial_connected
41339989,41340223,41361563,1.11,287.5,257.6,2.3,5320.0,0,395.964,5,1,4,4121128770.0,0.010059223176575559,9,3,12,0.25,True,2.0,Perennial_connected
41339846,41339989,41361563,2.5,288.6,256.5,4.8,5314.4,0,396.024,5,1,4,4121128770.0,0.022559223176548255,9,4,13,0.3076923076923077,True,2.0,Perennial_connected
41339438,41339846,41361563,2.04,291.1,254.0,4.38,5212.5,0,391.811,5,1,4,4121128770.0,0.018392556509901313,8,4,12,0.3333333333333333,True,2.0,Perennial_connected
41339129,41339438,41361563,1.29,293.4,251.7,1.67,5204.2,0,392.073,5,1,4,4121128770.0,0.01178511301978517,6,5,11,0.45454545454545453,True,2.0,Perennial_connected
41338980,41339129,41361563,3.97,294.5,250.6,8.35,5183.1,0,391.488,5,1,4,4121128770.0,0.03607022603960089,4,8,12,0.6666666666666666,True,2.0,Perennial_connected
41338433,41338980,41361563,1.74,298.6,246.5,3.76,5141.8,0,390.861,5,1,4,4121588870.0,0.015951779686458098,4,7,11,0.6363636363636364,True,2.0,Perennial_connected
41338273,41338433,41361563,1.76,300.4,244.7,2.5,5134.7,0,391.009,5,1,4,4121588870.0,0.015951779686448047,3,7,10,0.7,True,2.0,Perennial_connected
41338043,41338273,41361563,2.87,302.1,243.0,8.35,5033.5,0,385.699,5,1,4,4121588870.0,0.0260110028629893,3,8,11,0.7272727272727273,True,2.0,Perennial_connected
41338761,41338830,41340295,2.22,18.6,330.8,5.22,18307.8,0,415.664,6,1,4,4121128110.0,0.020118446353163608,34,22,56,0.39285714285714285,True,2.0,Perennial_connected
41338444,41338761,41340295,0.65,21.0,328.4,0.63,18263.5,0,414.947,6,1,4,4121128110.0,0.0058925565098825365,26,23,49,0.46938775510204084,True,2.0,Perennial_connected
41338446,41338445,41340295,1.11,26.5,322.8,1.25,18198.2,0,414.093,6,1,4,4121128110.0,0.010059223176531202,25,19,44,0.4318181818181818,True,2.0,Perennial_connected
41338445,41338444,41340295,4.91,21.6,327.7,12.94,18253.1,0,414.778,6,1,4,4121128110.0,0.04511844635307154,35,26,61,0.4262295081967213,True,2.0,Perennial_connected
41338280,41338446,41340295,4.24,27.5,321.9,7.72,18168.0,0,413.541,6,1,4,4121128110.0,0.03851100286301712,32,26,58,0.4482758620689655,True,2.0,Perennial_connected
41337893,41338280,41340295,4.59,31.7,317.7,16.27,18154.4,0,413.613,6,1,4,4121128110.0,0.04196278254942141,26,28,54,0.5185185185185185,True,2.0,Perennial_connected
41337551,41337893,41340295,4.23,36.3,313.1,14.81,17638.4,0,402.493,6,1,4,4121127270.0,0.038511002863054866,17,28,45,0.6222222222222222,True,2.0,Perennial_connected
41337120,41337551,41340295,3.78,40.7,308.7,6.88,17585.4,0,401.724,6,1,4,4121127270.0,0.034344336196340024,15,27,42,0.6428571428571429,True,2.0,Perennial_connected
41336619,41337120,41340295,2.21,44.3,305.1,6.67,17000.7,0,390.077,6,1,4,4121126810.0,0.02011844635311681,7,22,29,0.7586206896551724,True,2.0,Perennial_connected
41336431,41336619,41340295,1.74,46.5,302.9,5.84,16971.3,0,389.602,6,1,4,4121126810.0,0.0159517796864179,4,23,27,0.8518518518518519,True,2.0,Perennial_connected
41337631,41338043,41361563,0.65,305.0,240.1,0.42,5019.3,0,385.762,5,1,4,4121588870.0,0.005892556509872488,3,7,10,0.7,True,2.0,Perennial_connected
41337541,41337631,41361563,2.68,305.6,239.4,6.67,4979.5,0,384.184,5,1,4,4121588870.0,0.024285113019782124,3,7,10,0.7,True,2.0,Perennial_connected
41337185,41337541,41361563,1.75,308.1,237.0,4.59,4820.1,0,375.02,5,1,4,4121127080.0,0.01595177968645637,3,4,7,0.5714285714285714,True,2.0,Perennial_connected
41336950,41337185,41361563,1.75,310.1,235.0,2.71,4735.4,0,371.875,5,1,4,4121127080.0,0.0159517796864179,5,3,8,0.375,True,2.0,Perennial_connected
41336703,41336950,41361563,3.05,311.8,233.3,5.84,4726.3,0,371.86,5,1,4,4121127080.0,0.02773689270619891,4,6,10,0.6,True,2.0,Perennial_connected
41336357,41336703,41361563,2.4,314.7,230.4,6.26,4715.8,0,372.127,5,1,4,4121127080.0,0.021844336196330586,6,5,11,0.45454545454545453,True,2.0,Perennial_connected
41336026,41336357,41361563,1.55,317.1,228.0,1.88,4649.3,0,369.87,5,1,4,4121588320.0,0.01422588984320829,6,3,9,0.3333333333333333,True,2.0,Perennial_connected
41335963,41336026,41361563,1.94,318.8,226.3,4.38,4556.7,0,364.547,5,1,4,4121588320.0,0.017677669529707903,6,4,10,0.4,True,2.0,Perennial_connected
41335684,41335963,41361563,1.85,320.6,224.5,3.13,4550.3,0,364.66,5,1,4,4121588320.0,0.01666666666666572,7,4,11,0.36363636363636365,True,2.0,Perennial_connected
41335407,41335684,41361563,1.29,322.6,222.5,2.08,4534.8,0,364.416,5,1,4,4121588180.0,0.011785113019765073,7,5,12,0.4166666666666667,True,2.0,Perennial_connected
41338201,41338436,41342311,3.33,44.1,456.1,6.88,27387.8,0,594.847,6,1,4,4121127620.0,0.030177669529747486,1,21,22,0.9545454545454546,True,2.0,Perennial_connected
41337701,41338201,41342311,2.67,47.3,453.0,3.96,27242.3,0,594.845,6,1,4,4121127370.0,0.024285113019668438,1,21,22,0.9545454545454546,True,2.0,Perennial_connected
41337365,41337701,41342311,8.92,50.1,450.1,30.03,27209.9,0,596.024,6,1,4,4121127370.0,0.08118867239268045,2,23,25,0.92,True,2.0,Perennial_connected
41336425,41337365,41342311,7.68,59.1,441.2,15.85,27159.0,0,600.759,6,1,4,4121127370.0,0.0694035593728828,2,25,27,0.9259259259259259,True,2.0,Perennial_connected
41335246,41336425,41342311,2.04,66.6,433.7,3.75,26760.8,0,599.451,6,1,4,4121126010.0,0.018392556509832698,1,18,19,0.9473684210526315,True,2.0,Perennial_connected
41334981,41335246,41342311,1.75,68.8,431.5,4.79,26737.7,0,600.411,6,1,4,4121126010.0,0.015951779686455655,0,20,20,1.0,True,2.0,Perennial_connected
41334737,41334981,41342311,0.65,70.6,429.7,1.04,26695.0,0,600.834,6,1,4,4121126010.0,0.005892556509902633,0,19,19,1.0,True,2.0,Perennial_connected
41334643,41334737,41342311,6.94,71.2,429.1,18.55,26668.9,0,600.835,6,1,4,4121126010.0,0.06279611588275244,1,28,29,0.9655172413793104,True,2.0,Perennial_connected
41333555,41334643,41342311,3.03,78.1,422.2,12.71,26597.6,0,604.032,6,1,4,4121587750.0,0.027736892706213122,1,24,25,0.96,True,2.0,Perennial_connected
41333199,41333555,41342311,0.65,81.2,419.1,1.25,26563.2,0,605.184,6,1,4,4121587750.0,0.005892556509912683,2,21,23,0.9130434782608695,True,2.0,Perennial_connected
41365259,41365367,41361563,1.81,44.5,500.6,4.83,12780.0,0,771.644,6,1,4,4121141260.0,0.016666666666594665,0,32,32,1.0,True,2.0,Perennial_connected
41365367,41365132,41361563,4.79,39.9,505.2,8.82,16957.0,0,879.807,6,1,4,4121141120.0,0.043688672392721166,0,35,35,1.0,True,2.0,Perennial_connected
41365260,41365259,41361563,1.94,46.5,498.6,2.94,12772.9,0,771.691,6,1,4,4121141260.0,0.017677669529667706,0,31,31,1.0,True,2.0,Perennial_connected
41365132,41365000,41361563,4.92,34.8,510.3,14.27,16974.9,0,878.866,6,1,4,4121141120.0,0.04511844635315508,3,35,38,0.9210526315789473,True,2.0,Perennial_connected
41365067,41365260,41361563,1.55,48.3,496.8,2.52,12746.6,0,770.612,6,1,4,4121141260.0,0.01422588984320829,0,28,28,1.0,True,2.0,Perennial_connected
41365000,41364857,41361563,1.3,33.7,511.4,1.89,17190.5,0,890.253,6,1,4,4121593960.0,0.01178511301978517,4,23,27,0.8518518518518519,True,2.0,Perennial_connected
41365001,41365067,41361563,2.4,50.0,495.1,5.46,11520.1,0,729.072,5,1,4,4121141100.0,0.021844336196330583,1,25,26,0.9615384615384616,True,2.0,Perennial_connected
41364857,41364855,41361563,0.91,32.6,512.5,1.89,17232.9,0,892.335,6,1,4,4121593960.0,0.008333333333325754,4,24,28,0.8571428571428571,True,2.0,Perennial_connected
41364855,41364640,41361563,3.76,29.0,516.0,7.35,17252.2,0,892.129,6,1,4,4121593960.0,0.03434433619637606,4,27,31,0.8709677419354839,True,2.0,Perennial_connected
41364640,41364585,41361563,0.65,28.4,516.7,1.05,17350.0,0,898.036,6,1,4,4121593960.0,0.005892556509731807,0,23,23,1.0,True,2.0,Perennial_connected
