HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,Shape_Length,intermittent_count,perennial_count,water_count,perennial_ratio,connected_perennial,segment_status,segment_label
41375771,41375620,41375054,2.4,9.6,127.5,6.94,1916.4,0,95.697,5,1,5,4121145810.0,0.021844336196357284,1,27,28,0.9642857142857143,True,2.0,Perennial_connected
41375718,41375812,41375054,2.32,18.7,118.3,4.63,1566.8,0,73.003,4,1,5,4121146160.0,0.020833333333328596,3,21,24,0.875,True,2.0,Perennial_connected
41375620,41375565,41375054,0.65,8.9,128.1,1.05,1920.2,0,95.963,5,1,5,4121145810.0,0.005892556509912683,0,18,18,1.0,True,2.0,Perennial_connected
41375565,41375504,41375054,1.1,7.8,129.2,2.95,1929.1,0,96.588,5,1,5,4121145810.0,0.010059223176585608,0,20,20,1.0,True,2.0,Perennial_connected
41385532,0,41385532,2.41,0.0,99.0,5.91,2044.7,0,56.096,5,1,5,4120017550.0,0.02184433619634063,20,72,92,0.782608695652174,True,2.0,Perennial_connected
41385343,41385532,41385532,3.15,2.7,96.6,4.85,2031.0,0,55.665,5,1,5,4120017550.0,0.028451779686434954,32,52,84,0.6190476190476191,True,2.0,Perennial_connected
41385044,41385343,41385532,1.11,5.7,93.6,1.9,2011.8,0,55.078,5,1,5,4120017550.0,0.010059223176624079,27,21,48,0.4375,True,2.0,Perennial_connected
41384964,41385044,41385532,1.58,6.8,92.5,5.06,1983.5,0,54.177,5,1,5,4120017550.0,0.014225889843160486,14,20,34,0.5882352941176471,True,2.0,Perennial_connected
41384838,41384964,41385532,3.15,8.4,91.0,10.34,1974.0,0,53.882,5,1,5,4120017550.0,0.028451779686621718,6,22,28,0.7857142857142857,True,2.0,Perennial_connected
41384567,41384838,41385532,2.5,11.7,87.6,5.49,1958.2,0,53.397,5,1,5,4120017550.0,0.022559223176600224,3,13,16,0.8125,True,2.0,Perennial_connected
41361218,41361144,41392598,3.36,580.2,129.8,10.48,2235.3,0,121.384,5,3,4,4121139260.0,0.030892556509889944,8,0,8,0.0,False,1.0,Intermittent_ratio
41361144,41360963,41392598,2.2,578.0,132.0,5.87,2246.4,0,121.707,5,3,4,4121139260.0,0.020118446353120975,14,0,14,0.0,False,1.0,Intermittent_ratio
41360963,41360806,41392598,2.2,576.0,134.0,4.61,2258.1,0,122.043,5,3,4,4121139260.0,0.020118446353120975,12,0,12,0.0,False,1.0,Intermittent_ratio
41360806,41360587,41392598,1.76,574.3,135.8,4.4,3437.8,0,158.409,5,3,4,4121139130.0,0.015951779686453935,15,0,15,0.0,False,1.0,Intermittent_ratio
41375504,41375503,41375054,0.45,7.2,129.9,1.05,1931.8,0,96.782,5,1,5,4121145810.0,0.004166666666662877,0,20,20,1.0,True,2.0,Perennial_connected
41375452,41375718,41375054,0.46,21.0,116.0,0.21,1559.4,0,72.512,4,1,5,4121146160.0,0.004166666666662877,2,18,20,0.9,True,2.0,Perennial_connected
41375503,41375215,41375054,3.7,3.7,133.4,11.99,1961.5,0,98.939,5,1,5,4121145810.0,0.03362944921610225,1,26,27,0.9629629629629629,True,2.0,Perennial_connected
41375215,41375168,41375054,1.1,2.5,134.5,2.73,2079.5,0,107.761,5,1,4,4120017810.0,0.010059223176562063,3,24,27,0.8888888888888888,True,2.0,Perennial_connected
41375168,41375054,41375054,1.11,1.4,135.6,2.52,2087.1,0,108.326,5,1,4,4120017810.0,0.010059223176571397,4,27,31,0.8709677419354839,True,2.0,Perennial_connected
41375054,0,41375054,1.11,0.0,136.7,3.79,2092.7,0,108.752,5,1,4,4120017810.0,0.010059223176457414,4,31,35,0.8857142857142857,True,2.0,Perennial_connected
41374713,0,41374713,2.69,0.0,119.5,6.1,1556.6,0,101.194,4,1,4,4120017830.0,0.02428511301982892,5,47,52,0.9038461538461539,True,2.0,Perennial_connected
41374407,41374713,41374713,1.57,3.1,116.6,3.79,1545.2,0,100.331,4,1,4,4120017830.0,0.014225889843198242,4,33,37,0.8918918918918919,True,2.0,Perennial_connected
41374246,41374407,41374713,1.3,4.7,115.0,2.94,1536.2,0,99.558,4,1,5,4120017830.0,0.011785113019755026,2,30,32,0.9375,True,2.0,Perennial_connected
41374118,41374246,41374713,2.5,6.0,113.8,6.31,1525.9,0,98.618,4,1,5,4120017830.0,0.0225592231765784,0,25,25,1.0,True,2.0,Perennial_connected
41373869,41374118,41374713,2.69,8.3,111.4,6.31,1509.9,0,97.052,4,1,5,4120017830.0,0.024285113019743655,0,24,24,1.0,True,2.0,Perennial_connected
41373552,41373869,41374713,1.3,11.2,108.6,3.79,1496.9,0,95.737,4,1,5,4120017830.0,0.01178511301978517,3,21,24,0.875,True,2.0,Perennial_connected
41373442,41373552,41374713,2.48,12.3,107.5,5.47,1491.0,0,95.154,4,1,5,4120017830.0,0.022559223176519833,3,20,23,0.8695652173913043,True,2.0,Perennial_connected
41373248,41373442,41374713,5.09,15.0,104.8,13.88,1181.2,0,70.92,4,1,5,4121144780.0,0.04612944921614042,3,20,23,0.8695652173913043,True,2.0,Perennial_connected
41372955,41372883,41374713,2.01,21.3,98.4,6.1,1158.0,0,68.605,4,1,5,4121144780.0,0.018392556509907915,3,13,16,0.8125,True,2.0,Perennial_connected
41372956,41372955,41374713,1.56,23.3,96.4,5.05,1149.2,0,67.752,4,1,5,4121144780.0,0.014225889843228388,3,7,10,0.7,True,2.0,Perennial_connected
41372883,41373248,41374713,1.3,20.0,99.7,1.68,1162.2,0,69.022,4,1,5,4121144780.0,0.011785113019765073,3,14,17,0.8235294117647058,True,2.0,Perennial_connected
41372884,41372956,41374713,4.24,24.9,94.8,10.72,1141.0,0,66.996,4,1,5,4121144780.0,0.03851100286304827,3,4,7,0.5714285714285714,True,2.0,Perennial_connected
41372633,41372884,41374713,3.52,29.1,90.6,7.15,1118.3,0,64.944,4,1,5,4121144780.0,0.03190355937286179,1,1,2,0.5,False,1.0,Intermittent_ratio
41372398,41372208,41374713,4.68,33.6,86.2,11.35,1100.6,0,63.271,4,1,5,4121144780.0,0.04267766952957808,11,8,19,0.42105263157894735,True,2.0,Perennial_connected
41372278,41372633,41374713,0.65,32.7,87.1,0.21,1107.6,0,63.881,4,1,5,4121144780.0,0.005892556509912683,1,0,1,0.0,False,1.0,Intermittent_ratio
41372208,41372278,41374713,0.45,33.1,86.6,0.42,1105.3,0,63.664,4,1,5,4121144780.0,0.0041666666667197205,1,0,1,0.0,False,1.0,Intermittent_ratio
41371279,0,41371279,1.1,0.0,117.1,2.73,2666.2,0,201.537,5,1,4,4120017860.0,0.010059223176632402,2,37,39,0.9487179487179487,True,2.0,Perennial_connected
41371199,41371198,41371279,3.37,8.6,108.7,10.72,2611.1,0,192.52,5,1,4,4120017860.0,0.030892556509906594,5,19,24,0.7916666666666666,True,2.0,Perennial_connected
41371197,41371279,41371279,1.1,1.5,115.8,1.47,2662.0,0,199.706,5,1,4,4120017860.0,0.010059223176454976,0,35,35,1.0,True,2.0,Perennial_connected
41371133,41371197,41371279,0.65,2.6,114.7,1.47,2658.6,0,197.956,5,1,4,4120017860.0,0.0058925565098825365,0,32,32,1.0,True,2.0,Perennial_connected
41371195,0,41371195,2.04,0.0,100.6,4.62,990.7,0,110.769,5,1,4,4120017880.0,0.01839255650980915,2,36,38,0.9473684210526315,True,2.0,Perennial_connected
41371198,41370942,41371279,2.41,6.4,111.0,5.46,2629.0,0,194.527,5,1,4,4120017860.0,0.021844336196320535,3,21,24,0.875,True,2.0,Perennial_connected
41371135,41371199,41371279,1.95,12.2,105.2,3.36,2590.5,0,189.965,5,1,4,4120017860.0,0.017677669529667706,6,13,19,0.6842105263157895,True,2.0,Perennial_connected
41371067,41371133,41371279,1.75,3.3,114.1,4.62,2648.6,0,196.935,5,1,4,4120017860.0,0.015951779686448047,0,31,31,1.0,True,2.0,Perennial_connected
41370940,41371067,41371279,0.91,4.8,112.5,1.68,2639.7,0,195.809,5,1,4,4120017860.0,0.008333333333325754,1,23,24,0.9583333333333334,True,2.0,Perennial_connected
41370942,41370940,41371279,0.45,5.7,111.6,1.47,2636.6,0,195.299,5,1,4,4120017860.0,0.0041666666667197205,1,20,21,0.9523809523809523,True,2.0,Perennial_connected
41370937,41371195,41371195,1.3,2.5,98.3,1.47,983.8,0,108.897,5,1,4,4120017880.0,0.011785113019805267,0,36,36,1.0,True,2.0,Perennial_connected
41370945,41371135,41371279,2.87,14.1,103.2,4.41,2523.7,0,184.127,5,1,4,4120017860.0,0.026011002863005946,8,15,23,0.6521739130434783,True,2.0,Perennial_connected
41370825,41370937,41371195,2.04,3.6,97.2,5.88,976.2,0,107.593,5,1,4,4120017880.0,0.018392556509885378,0,33,33,1.0,True,2.0,Perennial_connected
41370644,41370945,41371279,1.3,17.0,100.4,1.68,2242.8,0,162.541,5,1,4,4121143640.0,0.011785113019744976,9,15,24,0.625,True,2.0,Perennial_connected
41370643,41370644,41371279,2.22,18.3,99.1,4.2,2237.3,0,161.88,5,1,4,4121143640.0,0.020118446353120975,10,18,28,0.6428571428571429,True,2.0,Perennial_connected
41370599,41370825,41371195,1.76,5.6,95.2,2.73,966.2,0,105.447,5,1,4,4120017880.0,0.01595177968642795,0,23,23,1.0,True,2.0,Perennial_connected
41370385,41370643,41371279,0.65,20.5,62.9,1.26,686.7,0,58.387,4,2,5,4121143480.0,0.005892556509902633,10,7,17,0.4117647058823529,True,2.0,Perennial_connected
41370379,41370599,41371195,0.65,7.6,93.2,0.42,955.7,0,103.587,5,1,4,4120017880.0,0.005892556509902633,0,18,18,1.0,True,2.0,Perennial_connected
41367463,41367642,41371195,4.8,38.5,62.3,8.82,659.9,0,62.285,5,1,5,4121594520.0,0.043688672392777586,7,29,36,0.8055555555555556,True,2.0,Perennial_connected
41366979,41367463,41371195,3.32,43.1,57.7,5.67,647.7,0,59.654,5,1,5,4121594520.0,0.03017766952964629,5,43,48,0.8958333333333334,True,2.0,Perennial_connected
41366645,41366979,41371195,4.17,46.4,54.4,9.87,569.8,0,51.714,5,1,5,4121594520.0,0.037499999999965894,2,27,29,0.9310344827586207,True,2.0,Perennial_connected
41363632,0,41363632,1.3,0.0,95.4,1.05,1682.2,0,121.207,5,1,4,4120017930.0,0.011785113019825365,12,58,70,0.8285714285714286,True,2.0,Perennial_connected
41363482,41363632,41363632,1.3,1.6,94.1,3.57,1678.7,0,120.226,5,1,4,4120017930.0,0.011785113019755026,12,46,58,0.7931034482758621,True,2.0,Perennial_connected
41357269,0,41357269,0.65,0.0,96.4,2.1,1380.8,0,65.817,4,1,5,4120018010.0,0.005892556509912683,30,32,62,0.5161290322580645,True,2.0,Perennial_connected
41357181,41357269,41357269,4.43,0.8,96.0,7.54,1377.9,0,65.592,4,1,5,4120018010.0,0.040236892706276256,31,30,61,0.4918032786885246,True,2.0,Perennial_connected
41356666,41357181,41357269,3.95,5.2,91.5,9.85,1291.4,0,60.851,4,1,5,4120018010.0,0.03607022603952882,21,16,37,0.43243243243243246,True,2.0,Perennial_connected
41356341,41356666,41357269,1.1,9.3,87.4,1.68,1239.4,0,57.651,4,1,5,4120018010.0,0.010059223176602256,9,5,14,0.35714285714285715,True,2.0,Perennial_connected
41356274,41356341,41357269,1.76,10.4,86.3,2.1,1220.0,0,56.51,4,1,5,4120018010.0,0.015951779686413738,8,4,12,0.3333333333333333,False,1.0,Intermittent_ratio
41356134,0,41356134,2.22,0.0,104.0,5.24,1800.4,0,56.446,4,1,5,4120018030.0,0.020118446353106764,19,22,41,0.5365853658536586,True,2.0,Perennial_connected
41356062,41356274,41357269,1.39,12.0,84.7,3.56,1214.9,0,56.063,4,1,5,4120018010.0,0.012500000000017053,6,6,12,0.5,True,2.0,Perennial_connected
41354390,0,41354390,2.22,0.0,97.2,3.77,2139.5,0,52.849,4,1,5,4120018070.0,0.020118446353203798,21,73,94,0.776595744680851,True,2.0,Perennial_connected
41354060,41354390,41354390,0.65,2.5,95.0,0.21,2123.7,0,52.504,4,1,5,4120018070.0,0.005892556509872488,21,45,66,0.6818181818181818,True,2.0,Perennial_connected
41353996,41354060,41354390,1.11,3.0,94.5,1.05,2118.7,0,52.377,4,1,5,4120018070.0,0.010059223176545413,21,46,67,0.6865671641791045,True,2.0,Perennial_connected
41336433,41336368,41340295,1.1,95.7,91.4,2.5,2345.9,0,58.613,5,2,5,4121126700.0,0.010059223176552015,0,3,3,1.0,True,2.0,Perennial_connected
41336368,41336212,41340295,2.19,93.7,93.4,3.75,2520.8,0,62.669,5,2,5,4121588210.0,0.02011844635312097,0,3,3,1.0,True,2.0,Perennial_connected
41336212,41335891,41340295,3.3,90.4,96.7,12.51,2596.7,0,64.45,5,2,5,4121588210.0,0.030177669529571786,0,0,0,,False,,No water grid
41335891,41335800,41340295,2.64,87.8,99.4,5.42,2607.5,0,64.675,5,2,5,4121588210.0,0.024285113019783852,2,0,2,0.0,False,1.0,Intermittent_ratio
41335799,41335697,41340295,1.1,85.6,101.6,1.46,2648.8,0,65.629,5,2,5,4121588210.0,0.010059223176545413,8,0,8,0.0,False,1.0,Intermittent_ratio
41335800,41335799,41340295,1.1,86.7,100.5,2.71,2616.3,0,64.871,5,2,5,4121588210.0,0.010059223176602256,4,0,4,0.0,False,1.0,Intermittent_ratio
41368954,41369023,41371279,0.46,34.6,82.8,0.42,1438.3,0,92.589,5,1,5,4121143490.0,0.004166666666662877,7,6,13,0.46153846153846156,True,2.0,Perennial_connected
41368896,41368952,41371195,2.02,23.1,77.7,4.41,811.5,0,82.5,5,1,5,4121594800.0,0.01839255650979078,10,19,29,0.6551724137931034,True,2.0,Perennial_connected
41368900,41368954,41371279,2.69,35.0,82.3,4.2,1426.9,0,91.613,5,1,5,4121143490.0,0.02428511301976964,12,8,20,0.4,True,2.0,Perennial_connected
41368755,41368896,41371195,2.04,25.1,75.7,3.99,803.8,0,80.796,5,1,5,4121594800.0,0.018392556509929735,10,15,25,0.6,True,2.0,Perennial_connected
41368567,41368900,41371279,0.65,37.9,79.4,0.21,1406.6,0,89.715,5,1,5,4121143490.0,0.005892556509872488,12,9,21,0.42857142857142855,True,2.0,Perennial_connected
41368502,41368755,41371195,0.65,27.3,73.5,1.47,781.9,0,77.831,5,1,5,4121594800.0,0.0058925565098825365,9,6,15,0.4,True,2.0,Perennial_connected
41368505,41368567,41371279,3.79,38.4,79.0,7.14,1402.8,0,89.364,5,1,5,4121143490.0,0.03434433619618442,13,9,22,0.4090909090909091,True,2.0,Perennial_connected
41368457,41368502,41371195,4.72,28.0,72.8,9.66,743.1,0,74.012,5,1,5,4121594800.0,0.04267766952959544,12,6,18,0.3333333333333333,False,1.0,Intermittent_ratio
41368138,41368505,41371279,3.33,42.1,60.4,10.08,809.4,0,53.132,4,2,5,4121142610.0,0.030177669529565902,10,6,16,0.375,True,2.0,Perennial_connected
41367902,41368457,41371195,3.58,32.5,68.3,7.77,721.2,0,70.046,5,1,5,4121594800.0,0.03261844635299419,7,3,10,0.3,False,1.0,Intermittent_ratio
41363297,41363482,41363632,2.96,2.9,92.8,5.87,1671.7,0,118.999,5,1,4,4120017930.0,0.026725889843211132,12,30,42,0.7142857142857143,True,2.0,Perennial_connected
41362876,41363297,41363632,0.65,5.9,89.8,1.68,1660.2,0,116.027,5,1,4,4120017930.0,0.0058925565098825365,10,17,27,0.6296296296296297,True,2.0,Perennial_connected
41362796,41362876,41363632,1.3,6.5,89.2,2.73,1563.3,0,108.497,5,1,4,4120017930.0,0.011785113019825365,14,16,30,0.5333333333333333,True,2.0,Perennial_connected
41362638,41362796,41363632,2.69,7.8,87.9,4.2,1558.5,0,107.494,5,1,4,4120017930.0,0.02428511301976964,16,12,28,0.42857142857142855,True,2.0,Perennial_connected
41362245,41362638,41363632,0.46,10.3,85.4,0.42,1548.8,0,105.179,5,1,4,4120017930.0,0.004166666666662877,11,7,18,0.3888888888888889,True,2.0,Perennial_connected
41362170,41362245,41363632,2.5,10.8,84.9,6.5,1544.8,0,104.57,5,1,4,4120017930.0,0.022559223176548255,15,7,22,0.3181818181818182,True,2.0,Perennial_connected
41361804,41362170,41363632,0.65,13.5,82.2,0.63,1536.0,0,102.344,5,1,4,4120017930.0,0.0058925565098825365,15,2,17,0.11764705882352941,True,2.0,Perennial_connected
41361724,41361804,41363632,2.04,13.9,81.8,7.13,1505.2,0,99.841,5,1,5,4120017930.0,0.01839255650992557,18,2,20,0.1,True,2.0,Perennial_connected
41361424,41361724,41363632,1.29,16.2,79.6,1.26,1172.3,0,73.724,5,1,5,4121139370.0,0.011785113019765073,17,0,17,0.0,False,1.0,Intermittent_ratio
41361280,41361424,41363632,2.41,17.5,78.3,7.13,1163.9,0,72.674,5,1,5,4121139370.0,0.021844336196320535,15,1,16,0.0625,False,1.0,Intermittent_ratio
41360952,41360953,41363632,0.91,21.9,73.8,1.47,1138.1,0,69.987,5,1,5,4121139370.0,0.008333333333382598,8,1,9,0.1111111111111111,False,1.0,Intermittent_ratio
41360953,41360954,41363632,1.1,21.0,74.8,1.68,1142.5,0,70.49,5,1,5,4121139370.0,0.010059223176545413,9,1,10,0.1,False,1.0,Intermittent_ratio
41360954,41361280,41363632,1.1,19.9,75.9,1.26,1149.8,0,71.182,5,1,5,4121139370.0,0.010059223176545413,11,1,12,0.08333333333333333,False,1.0,Intermittent_ratio
41360951,41360952,41363632,1.94,23.0,72.8,2.94,1118.6,0,68.462,5,1,5,4121139370.0,0.01767766952958732,4,1,5,0.2,False,1.0,Intermittent_ratio
41360723,41360951,41363632,1.36,24.7,71.0,3.15,1097.0,0,66.75,5,1,5,4121139370.0,0.012500000000102318,3,1,4,0.25,False,1.0,Intermittent_ratio
41360722,41360723,41363632,2.69,26.3,69.5,5.24,1063.9,0,64.229,5,1,5,4121139370.0,0.024285113019746094,1,1,2,0.5,False,1.0,Intermittent_ratio
41360348,41360722,41363632,3.33,29.0,66.8,4.82,1045.8,0,62.6,5,1,5,4121139370.0,0.030177669529775193,1,0,1,0.0,False,1.0,Intermittent_ratio
41359953,41360348,41363632,0.46,32.1,63.6,0.42,1037.7,0,61.524,5,1,5,4121139370.0,0.004166666666662877,0,0,0,,False,,No water grid
41359895,41359953,41363632,2.04,32.8,63.0,4.82,1031.4,0,61.035,5,1,5,4121139370.0,0.018392556509929735,0,0,0,,False,,No water grid
41359625,41359895,41363632,2.87,34.8,60.9,5.45,1017.3,0,59.796,5,1,5,4121139370.0,0.026011002863126527,0,0,0,,False,,No water grid
41355827,41356134,41356134,0.65,2.5,101.8,0.42,1793.7,0,56.316,4,1,5,4120018030.0,0.005892556509842342,15,16,31,0.5161290322580645,True,2.0,Perennial_connected
41355830,41356062,41357269,1.11,13.6,83.1,1.26,1187.1,0,54.533,4,1,5,4120018010.0,0.010059223176531202,5,5,10,0.5,True,2.0,Perennial_connected
41355761,41355827,41356134,1.39,3.0,101.3,1.47,1789.5,0,56.18,4,1,5,4120018030.0,0.012500000000017053,14,11,25,0.44,True,2.0,Perennial_connected
41355694,41355830,41357269,2.21,14.5,82.2,3.56,1163.8,0,53.209,4,1,5,4120018010.0,0.02011844635312341,5,4,9,0.4444444444444444,True,2.0,Perennial_connected
41355548,41355761,41356134,1.57,4.4,99.9,2.72,1761.4,0,55.086,4,1,5,4120018030.0,0.014225889843153885,12,7,19,0.3684210526315789,True,2.0,Perennial_connected
41355318,41355548,41356134,0.46,6.0,98.4,0.42,1732.3,0,53.933,4,1,5,4120018030.0,0.004166666666691299,5,2,7,0.2857142857142857,False,1.0,Intermittent_ratio
41355259,41355318,41356134,0.93,6.4,97.9,1.05,1715.7,0,53.299,4,1,5,4120018030.0,0.008333333333325754,5,3,8,0.375,False,1.0,Intermittent_ratio
41355112,41355259,41356134,0.46,7.4,97.0,0.42,1693.7,0,52.431,4,1,5,4120018030.0,0.004166666666662877,3,3,6,0.5,False,1.0,Intermittent_ratio
41355042,41355112,41356134,2.22,8.0,96.3,3.56,1686.4,0,52.161,4,1,5,4120018030.0,0.020118446353096713,3,6,9,0.6666666666666666,True,2.0,Perennial_connected
41354706,41355042,41356134,2.96,10.0,94.3,7.75,1653.5,0,51.013,4,1,5,4121592090.0,0.026725889843243002,1,6,7,0.8571428571428571,True,2.0,Perennial_connected
41359219,41359625,41363632,0.65,37.7,58.1,0.21,982.7,0,57.244,5,1,5,4121139370.0,0.005892556509792099,0,0,0,,False,,No water grid
41359121,41359219,41363632,1.36,38.1,57.6,4.19,980.4,0,57.018,5,1,5,4121139370.0,0.012500000000102318,0,0,0,,False,,No water grid
41359122,41359121,41363632,2.85,39.7,56.1,6.08,974.1,0,56.371,5,1,5,4121139370.0,0.026011002862953266,0,0,0,,False,,No water grid
41347735,41347316,41392598,3.32,800.9,72.5,10.66,1252.8,0,51.166,4,2,5,4121132510.0,0.030177669529661513,0,0,0,,False,,No water grid
41347316,41347318,41392598,0.45,800.2,73.2,0.42,1800.8,0,68.817,5,2,5,4121132340.0,0.004166666666662877,0,0,0,,False,,No water grid
41347318,41347016,41392598,3.5,796.9,76.5,11.08,1823.0,0,69.43,5,2,5,4121132340.0,0.03190355937288849,0,0,0,,False,,No water grid
41347130,41347195,41392598,2.71,785.2,88.2,8.57,2447.8,0,91.5,5,2,5,4121132410.0,0.025000000000034106,2,0,2,0.0,False,1.0,Intermittent_ratio
41347195,41347062,41392598,3.29,781.9,91.5,9.83,2666.2,0,98.677,5,2,5,4121130940.0,0.030177669529565902,2,0,2,0.0,False,1.0,Intermittent_ratio
41347129,41347130,41392598,3.29,788.1,85.3,12.13,2363.6,0,88.883,5,2,5,4121132410.0,0.030177669529696534,2,0,2,0.0,False,1.0,Intermittent_ratio
41347062,41346934,41392598,2.2,779.9,93.5,5.02,2683.4,0,99.094,5,2,5,4121130940.0,0.020118446353097428,2,0,2,0.0,False,1.0,Intermittent_ratio
41354227,41354706,41356134,2.39,13.2,91.1,4.19,1631.6,0,50.324,4,1,5,4121592090.0,0.02184433619623355,0,6,6,1.0,True,2.0,Perennial_connected
41353999,41354227,41356134,1.11,15.6,88.7,0.63,1622.1,0,50.095,4,1,5,4121592090.0,0.01005922317642483,0,6,6,1.0,True,2.0,Perennial_connected
41337967,41337713,41340295,2.21,254.5,94.9,5.22,1801.2,0,53.07,4,1,5,4121127190.0,0.020118446353013887,1,0,1,0.0,False,1.0,Intermittent_ratio
41337713,41337561,41340295,1.11,253.4,96.0,2.71,1815.4,0,53.401,4,1,5,4121127190.0,0.010059223176611592,1,0,1,0.0,False,1.0,Intermittent_ratio
41337561,41337299,41340295,1.94,251.6,97.7,6.67,1829.0,0,53.71,4,1,5,4121127190.0,0.01767766952958732,0,0,0,,False,,No water grid
41337299,41337243,41340295,0.46,251.0,98.4,0.21,1836.9,0,53.892,4,1,5,4121127190.0,0.004166666666662877,0,0,0,,False,,No water grid
41337243,41336495,41340295,5.18,245.8,103.6,16.48,2277.0,0,64.456,5,1,5,4121588330.0,0.04684433619644264,0,0,0,,False,,No water grid
41336495,41336046,41340295,3.15,242.8,106.5,10.22,2335.2,0,65.753,5,1,5,4121588330.0,0.028451779686354567,0,0,0,,False,,No water grid
41336046,41335187,41340295,5.83,237.0,112.4,24.81,2434.5,0,67.871,5,1,5,4121587870.0,0.05273689270620287,0,0,0,,False,,No water grid
41335187,41334917,41340295,2.4,234.6,114.8,4.38,2472.9,0,68.661,5,1,5,4121587870.0,0.021844336196366616,0,0,0,,False,,No water grid
41384972,41385387,41392598,7.97,161.3,4684.9,37.55,758818.3,0,14915.392,8,1,2,4121150940.0,0.07184433619636033,101,47,148,0.31756756756756754,True,2.0,Perennial_connected
41384786,41384881,41392598,5.28,168.4,302.0,22.15,11825.9,0,205.443,5,2,4,4121597870.0,0.047559223176539725,48,23,71,0.323943661971831,True,2.0,Perennial_connected
41384279,41384786,41392598,1.76,173.9,296.5,7.38,11791.9,0,204.699,5,2,4,4121597870.0,0.015951779686413738,25,18,43,0.4186046511627907,True,2.0,Perennial_connected
41384121,41384279,41392598,3.77,175.6,294.7,18.14,11778.4,0,204.405,5,2,4,4121597870.0,0.034344336196416254,19,20,39,0.5128205128205128,True,2.0,Perennial_connected
41383981,41384121,41392598,0.46,179.2,291.2,0.42,11750.8,0,203.806,5,2,4,4121597870.0,0.004166666666662877,7,19,26,0.7307692307692307,True,2.0,Perennial_connected
41384231,41384972,41392598,5.19,169.5,4676.7,17.72,758759.8,0,14915.571,8,1,2,4121150940.0,0.046844336196334546,91,47,138,0.34057971014492755,True,2.0,Perennial_connected
41383980,41383981,41392598,4.03,179.9,290.5,15.82,11742.2,0,203.617,5,2,4,4121597870.0,0.036785113019742334,21,27,48,0.5625,True,2.0,Perennial_connected
41383889,41383980,41392598,0.65,183.9,286.5,0.84,10184.9,0,171.251,5,2,4,4121150230.0,0.005892556509872488,19,18,37,0.4864864864864865,True,2.0,Perennial_connected
41383842,41383889,41392598,4.43,184.3,139.1,8.23,2855.2,0,51.182,4,3,5,4121150220.0,0.040236892706223576,57,25,82,0.3048780487804878,True,2.0,Perennial_connected
41383742,41384231,41392598,1.11,174.7,4671.5,0.84,758704.6,0,14915.276,8,1,2,4121597730.0,0.010059223176535365,64,37,101,0.36633663366336633,True,2.0,Perennial_connected
41383843,41383889,41392598,4.26,184.5,285.8,10.54,7328.8,0,120.052,5,2,4,4121150200.0,0.03851100286308674,38,29,67,0.43283582089552236,True,2.0,Perennial_connected
