catchment_id,downstream_id,basin_id,longitude,latitude,river_width,river_depth,river_length,catchment_area,upstream_area,is_river_mouth,segment_sample_cells,segment_water_cells,segment_perennial_cells,segment_water_ratio,segment_dominant_component_id,segment_component_ids,downstream_in_raster,flow_status_row,flow_status_col,point_flow_status,point_component_id,nearest_water_row,nearest_water_col,nearest_water_lon,nearest_water_lat,nearest_water_component_id,nearest_water_status,nearest_water_distance_km,match_confidence
4887368,4889168,45635,91.5995864868164,53.14208221435547,245.92963,0.0,3030.6252,63934032.0,185904627712.0,0,106,34,31,0.32075471698113206,20,20,True,831,2618,2,20,831,2618,91.602625,53.140125,20,2,0.297386221956725,high
4718155,4719955,45635,82.2004165649414,54.438751220703125,881.3232,0.0,10180.616,103471232.0,216376868864.0,0,113,102,101,0.9026548672566371,11,11,True,674,1478,2,11,674,1478,82.197625,54.435375,11,2,0.4165711278688582,high
4719997,4718197,45635,82.2004165649414,50.22541809082031,163.10573,0.0,9027.665,99861640.0,159739920384.0,0,89,35,28,0.39325842696629215,4154,4154,True,1184,1478,2,4154,1184,1478,82.197625,50.227875,4154,2,0.3377453837773404,high
4822526,4822527,45635,87.96875,57.3004150390625,308.0828,0.0,12783.527,38538848.0,58396749824.0,0,74,56,11,0.7567567567567568,11,11,True,327,2178,1,11,327,2178,87.972625,57.298125,11,1,0.3450078410630974,high
4944922,4943122,45635,94.7004165649414,57.78708267211914,416.5701,0.0,5141.8677,67263984.0,113790337024.0,0,85,31,27,0.36470588235294116,20,20,True,268,2993,2,20,268,2993,94.696375,57.784875,20,2,0.34300838860739064,high
5164586,5164585,45635,106.99208068847656,51.39958190917969,347.23596,0.0,9577.118,152292944.0,400128016384.0,0,63,19,16,0.30158730158730157,20,20,True,1042,4483,2,20,1042,4483,106.98887500000001,51.399375,20,2,0.22357559758144346,high
4889168,4890968,45635,91.70874786376953,53.17375183105469,278.3909,0.0,9689.54,42347644.0,185946980352.0,0,139,52,49,0.37410071942446044,20,20,True,827,2631,2,20,827,2631,91.709875,53.173125,20,2,0.10247770793458025,high
4719955,4721754,45635,82.2995834350586,54.492916107177734,881.51544,0.0,10565.1,102701456.0,216479580160.0,0,105,103,101,0.9809523809523809,11,11,True,667,1490,2,11,667,1490,82.296625,54.493125,11,2,0.19246940329970105,high
4718197,4716398,45635,82.10041809082031,50.216251373291016,223.86732,0.0,10629.404,102249504.0,159958761472.0,0,63,20,17,0.31746031746031744,4154,4154,True,1185,1466,2,4154,1185,1466,82.098625,50.219625,4154,2,0.3962315292372651,high
4822527,4820727,45635,87.89624786376953,57.286251068115234,227.69258,0.0,7526.391,38923992.0,58435674112.0,0,122,74,18,0.6065573770491803,11,11;5552,True,328,2169,1,11,328,2169,87.898375,57.289875,11,1,0.42275075534037304,high
4943122,4941322,45635,94.60041809082031,57.78125,478.35153,0.0,6780.2466,65478464.0,124647571456.0,0,89,28,27,0.3146067415730337,20,20,True,268,2981,2,20,268,2981,94.597375,57.784875,20,2,0.44160900632667394,high
5164585,5166385,45635,107.03541564941406,51.41958236694336,196.67519,0.0,4247.6826,87098576.0,400215113728.0,0,108,30,30,0.2777777777777778,20,20,True,1040,4489,0,0,1040,4488,107.030125,51.415875,20,2,0.5518562785298375,high
4890968,4892767,45635,91.82125091552734,53.26541519165039,320.3416,0.0,14868.967,75545128.0,186190299136.0,0,57,23,22,0.40350877192982454,20,20,True,816,2645,2,20,816,2645,91.82537500000001,53.263875,20,2,0.3233613702583469,high
4721754,4723554,45635,82.39958190917969,54.53291702270508,884.2111,0.0,9343.136,97448552.0,217925206016.0,0,110,110,110,1.0,11,11,True,662,1502,2,11,662,1502,82.395625,54.534375,11,2,0.3024187237156649,high
4716398,4716397,45635,82.04624938964844,50.1995849609375,216.48866,0.0,5287.026,97273008.0,160235470848.0,0,79,29,20,0.3670886075949367,4154,4154,True,1187,1460,1,4154,1187,1460,82.049125,50.203125,4154,1,0.4436653475271294,high
4820727,4818927,45635,87.75791931152344,57.26124954223633,250.69708,0.0,18270.453,57226296.0,58754387968.0,0,84,68,8,0.8095238095238095,11,11,True,331,2152,1,11,331,2152,87.758125,57.265125,11,1,0.4311092991221489,high
4941322,4939522,45635,94.50041961669922,57.780418395996094,447.7327,0.0,6893.915,60147296.0,124767944704.0,0,108,28,28,0.25925925925925924,20,20,True,269,2969,2,20,269,2969,94.49837500000001,57.776625,20,2,0.43888033851296904,high
5166385,5168185,45635,107.12958526611328,51.47541809082031,277.13705,0.0,10520.215,84761936.0,400299884544.0,0,57,18,17,0.3157894736842105,20,20,True,1033,4500,2,20,1033,4500,107.129125,51.473625,20,2,0.20191512796897548,high
4892767,4894566,45635,91.84791564941406,53.299583435058594,243.77776,0.0,4414.709,75488968.0,186808745984.0,0,133,52,50,0.39097744360902253,20,20,True,812,2648,2,20,812,2648,91.850125,53.296875,20,2,0.3350484118793572,high
4723554,4725354,45635,82.50208282470703,54.57791519165039,884.3255,0.0,9553.652,61223908.0,217986433024.0,0,85,85,85,1.0,11,11,True,657,1515,2,11,657,1515,82.502875,54.575625,11,2,0.25972562542728106,high
4716397,4714597,45635,81.96375274658203,50.21458435058594,281.63388,0.0,7778.072,57695440.0,160293158912.0,0,65,24,17,0.36923076923076925,4154,4154;26545,True,1186,1450,2,4154,1186,1450,81.966625,50.211375000000004,4154,2,0.4112472421397805,high
4818927,4817127,45635,87.7004165649414,57.21708297729492,186.16411,0.0,14504.665,100799160.0,59112734720.0,0,138,117,10,0.8478260869565217,11,11,True,337,2145,2,11,337,2145,87.70037500000001,57.215625,11,2,0.1621392166020366,high
4939522,4937722,45635,94.37791442871094,57.79375076293945,401.0381,0.0,8734.623,37702708.0,124805644288.0,0,58,18,18,0.3103448275862069,20,20,True,267,2954,2,20,267,2954,94.37462500000001,57.793125,20,2,0.2069904682581228,high
5168185,5169984,45635,107.16542053222656,51.498748779296875,343.02692,0.0,4072.8826,87820160.0,400705257472.0,0,127,41,39,0.3228346456692913,20,20,True,1030,4504,2,20,1030,4504,107.162125,51.498374999999996,20,2,0.23188103764196594,high
4894566,4894565,45635,91.9070816040039,53.4254150390625,212.80333,0.0,19558.197,67049156.0,186875805696.0,0,49,23,23,0.46938775510204084,20,20,True,796,2655,2,20,796,2655,91.907875,53.428875,20,2,0.38830515101095014,high
4725354,4727154,45635,82.5995864868164,54.575416564941406,885.3876,0.0,8173.5874,59896696.0,218580156416.0,0,62,62,62,1.0,11,11,True,657,1527,2,11,657,1527,82.601875,54.575625,11,2,0.14930893001979853,high
4714597,4712797,45635,81.9004135131836,50.21041488647461,222.31192,0.0,5180.094,95766960.0,160541540352.0,0,63,23,20,0.36507936507936506,4154,4154,True,1186,1442,2,4154,1186,1442,81.900625,50.211375000000004,4154,2,0.10781542544264404,high
4817127,4815328,45635,87.56375122070312,57.155418395996094,284.99158,0.0,23639.498,77202040.0,59370635264.0,0,65,57,7,0.8769230769230769,11,11,True,344,2128,2,11,344,2128,87.560125,57.157875,11,2,0.3499140117010664,high
4937722,4937721,45635,94.33041381835938,57.81041717529297,368.14758,0.0,3936.87,63208432.0,125370671104.0,0,107,33,33,0.308411214953271,20,20,True,265,2949,2,20,265,2949,94.333375,57.809625,20,2,0.1962857510382877,high
5169984,5171784,45635,107.31291961669922,51.52541732788086,307.4724,0.0,12810.529,73439792.0,404045791232.0,0,108,41,37,0.37962962962962965,20,20,True,1027,4522,2,20,1027,4522,107.310625,51.523125,20,2,0.3002887614774182,high
4894565,4892765,45635,91.9004135131836,53.457916259765625,292.48618,0.0,4367.5825,131140840.0,193116094464.0,0,137,31,30,0.22627737226277372,20,20,True,792,2654,2,20,792,2654,91.899625,53.461875,20,2,0.4432770017372921,high
4727154,4727153,45635,82.64041900634766,54.602081298828125,885.4837,0.0,4386.111,51185844.0,218631340032.0,0,93,93,93,1.0,11,11,True,654,1532,2,11,654,1532,82.643125,54.600375,11,2,0.257638339799028,high
4712797,4712798,45635,81.85208129882812,50.19208526611328,202.5037,0.0,6270.969,64769476.0,160606306304.0,0,104,62,34,0.5961538461538461,4154,4154,True,1188,1436,2,4154,1188,1436,81.851125,50.194874999999996,4154,2,0.31758662363991486,high
4815328,4813527,45635,87.49041748046875,57.155418395996094,258.7782,0.0,8057.386,78766640.0,59449401344.0,0,67,61,10,0.9104477611940298,11,11,True,344,2120,1,11,344,2120,87.494125,57.157875,11,1,0.35299882780047015,high
4937721,4935921,45635,94.25458526611328,57.87791442871094,414.54633,0.0,9458.025,88569032.0,125459243008.0,0,57,19,19,0.3333333333333333,20,20,True,257,2939,2,20,257,2939,94.25087500000001,57.875625,20,2,0.336056391216702,high
5171784,5171783,45635,107.36624908447266,51.61708450317383,373.8965,0.0,12880.871,102312768.0,404148092928.0,0,81,44,38,0.5432098765432098,20,20,True,1016,4529,2,20,1016,4529,107.368375,51.613875,20,2,0.38588798383404166,high
4892765,4890964,45635,91.76958465576172,53.52541732788086,185.36508,0.0,17050.78,94741520.0,193592737792.0,0,70,37,32,0.5285714285714286,20,20,True,784,2638,2,20,784,2638,91.76762500000001,53.527875,20,2,0.30242567179326424,high
4727153,4728953,45635,82.6995849609375,54.66291809082031,886.01855,0.0,8232.278,91871456.0,218919469056.0,0,113,113,113,1.0,11,11,True,646,1539,2,11,646,1539,82.700875,54.666375,11,2,0.3932424480322911,high
4712798,4710997,45635,81.76041412353516,50.24541473388672,439.644,0.0,11575.048,126823464.0,161197948928.0,0,83,74,58,0.891566265060241,4154,4154,True,1182,1425,2,4154,1182,1425,81.760375,50.244375,4154,2,0.11564676158975308,high
4813527,4813528,45635,87.44625091552734,57.13458251953125,264.40045,0.0,10267.345,86431888.0,59535831040.0,0,58,52,9,0.896551724137931,11,11,True,347,2114,2,11,347,2114,87.444625,57.133125,11,2,0.1894531501750917,high
4935921,4935920,45635,94.21624755859375,57.89958190917969,427.48764,0.0,3982.3538,88963568.0,126013194240.0,0,78,28,28,0.358974358974359,20,20,True,254,2935,2,20,254,2935,94.21787499999999,57.900375,20,2,0.13047820747965874,high
5171783,5173583,45635,107.39958190917969,51.67708206176758,253.68028,0.0,9213.987,123841744.0,404271955968.0,0,80,32,29,0.4,20,20,True,1008,4533,2,20,1008,4533,107.401375,51.679874999999996,20,2,0.3342648996619981,high
4890964,4889164,45635,91.69208526611328,53.526248931884766,280.432,0.0,7173.2476,112680160.0,194288926720.0,0,106,48,41,0.4528301886792453,20,20,True,784,2629,2,20,784,2629,91.693375,53.527875,20,2,0.19990035106923482,high
4728953,4730752,45635,82.7995834350586,54.72041702270508,886.1542,0.0,10450.848,72492272.0,218991968256.0,0,97,97,97,1.0,11,11,True,639,1551,2,11,639,1551,82.799875,54.724125,11,2,0.41273377517539817,high
4710997,4709197,45635,81.67874908447266,50.25791549682617,510.4138,0.0,7722.8086,106927792.0,161304870912.0,0,78,75,73,0.9615384615384616,4154,4154,True,1180,1415,2,4154,1180,1415,81.677875,50.260875,4154,2,0.3348972008682499,high
4813528,4811728,45635,87.4004135131836,57.11541748046875,187.49962,0.0,10208.458,86848160.0,59739115520.0,0,43,39,11,0.9069767441860465,11,11,True,349,2109,1,11,349,2109,87.403375,57.116625,11,1,0.22359540566353103,high
4935920,4934120,45635,94.2004165649414,57.977081298828125,437.50217,0.0,9088.357,69797056.0,126464671744.0,0,77,23,23,0.2987012987012987,20,20,True,245,2933,2,20,245,2933,94.201375,57.974625,20,2,0.2789136912662911,high
5173583,5173582,45635,107.45625305175781,51.719581604003906,257.7561,0.0,7247.5034,78227064.0,404350173184.0,0,89,40,35,0.449438202247191,20,20;22098,True,1003,4540,2,20,1003,4540,107.459125,51.721125,20,2,0.26189985170203,high
4889164,4887363,45635,91.61708068847656,53.59958267211914,226.2634,0.0,12766.34,153937248.0,194442870784.0,0,120,51,42,0.425,20,20,True,775,2620,2,20,775,2620,91.619125,53.602125,20,2,0.31322814105789787,high
4730752,4732552,45635,82.90208435058594,54.75041580200195,888.1443,0.0,8526.712,106347416.0,220060647424.0,0,94,94,94,1.0,11,11,True,636,1563,2,11,636,1563,82.898875,54.748875,11,2,0.26790867943288943,high
4709197,4707397,45635,81.60124969482422,50.276248931884766,549.5631,0.0,6741.802,134295776.0,171280318464.0,0,72,62,61,0.8611111111111112,4154,4154,True,1178,1406,2,4154,1178,1406,81.603625,50.277375,4154,2,0.21016687063196823,high
4811728,4811729,45635,87.38375091552734,57.098751068115234,187.85445,0.0,5161.829,43544936.0,59782660096.0,0,117,107,20,0.9145299145299145,11,11,True,351,2107,1,11,351,2107,87.386875,57.100125,11,1,0.24278557355263566,high
4934120,4934119,45635,94.1362533569336,58.00041580200195,521.2761,0.0,5358.2993,57979288.0,126522654720.0,0,82,25,25,0.3048780487804878,20,20,True,242,2925,2,20,242,2925,94.135375,57.999375,20,2,0.12677806826794494,high
5173582,5175382,45635,107.52625274658203,51.76874923706055,466.13467,0.0,10374.419,75163520.0,404561723392.0,0,61,27,25,0.4426229508196721,20,20,True,997,4548,2,20,997,4548,107.525125,51.770624999999995,20,2,0.22254351624227148,high
4887363,4887362,45635,91.57624816894531,53.72291564941406,333.06873,0.0,21125.594,86189328.0,194704556032.0,0,78,42,36,0.5384615384615384,20,20,True,760,2615,2,20,760,2615,91.577875,53.725875,20,2,0.34603388716867156,high
4732552,4732551,45635,82.97374725341797,54.799583435058594,888.7961,0.0,7889.9565,120668800.0,220387262464.0,0,72,64,64,0.8888888888888888,11,11,True,630,1572,2,11,630,1572,82.973125,54.798375,11,2,0.1401665983027403,high
4707397,4707396,45635,81.54291534423828,50.299583435058594,550.39996,0.0,5577.226,85419768.0,171689639936.0,0,59,58,57,0.9830508474576272,4154,4154,True,1175,1399,2,4154,1175,1399,81.545875,50.302125000000004,4154,2,0.35221888024464265,high
4811729,4809929,45635,87.25125122070312,57.077083587646484,209.06818,0.0,19973.615,89296824.0,59916754944.0,0,64,58,5,0.90625,11,11,True,354,2091,1,11,354,2091,87.254875,57.075375,11,1,0.2899318986053297,high
4934119,4932319,45635,94.05791473388672,58.02541732788086,504.52292,0.0,6641.5894,68087568.0,126590738432.0,0,106,46,46,0.4339622641509434,20,20,True,239,2916,2,20,239,2916,94.061125,58.024125,20,2,0.23745102739746518,high
5175382,5173581,45635,107.56208038330078,51.799583435058594,307.93765,0.0,5129.2695,85803576.0,405284945920.0,0,72,31,28,0.4305555555555556,20,20,True,993,4552,2,20,993,4552,107.558125,51.803625,20,2,0.5252945981470193,high
4887362,4885562,45635,91.50041961669922,53.741249084472656,306.74207,0.0,6628.744,119873704.0,224838336512.0,0,111,88,50,0.7927927927927928,20,20,True,758,2606,2,20,758,2606,91.503625,53.742375,20,2,0.24517264649779752,high
4732551,4734351,45635,82.99958038330078,54.854583740234375,889.95624,0.0,7044.5767,71234856.0,229031329792.0,0,89,48,46,0.5393258426966292,11,11,True,623,1575,2,11,623,1575,82.997875,54.856125,11,2,0.20319206742367266,high
4707396,4705597,45635,81.49624633789062,50.313751220703125,550.5615,0.0,4288.9585,73138304.0,171762778112.0,0,64,64,64,1.0,4154,4154,True,1174,1393,2,4154,1174,1393,81.496375,50.310375,4154,2,0.3755302865928896,high
4809929,4808129,45635,87.20124816894531,57.06624984741211,231.94543,0.0,7228.42,97952136.0,60233113600.0,0,89,69,13,0.7752808988764045,11,11,True,355,2084,2,11,355,2084,87.197125,57.067125,11,2,0.26757885729340114,high
4932319,4930519,45635,93.98625183105469,58.10124969482422,612.1851,0.0,9940.614,68780384.0,126659518464.0,0,70,48,48,0.6857142857142857,20,20,True,230,2907,2,20,230,2907,93.986875,58.098375,20,2,0.3217424247614592,high
5173581,5175381,45635,107.53375244140625,51.85874938964844,414.17813,0.0,8501.108,77982248.0,440242700288.0,0,66,30,28,0.45454545454545453,20,20,True,986,4549,2,20,986,4549,107.533375,51.861374999999995,20,2,0.2931032753898782,high
4885562,4885561,45635,91.42791748046875,53.82875061035156,588.7519,0.0,12443.546,76888752.0,224915226624.0,0,82,75,30,0.9146341463414634,20,20,True,748,2597,1,20,748,2597,91.429375,53.824875,20,1,0.4414377181964365,high
4734351,4734350,45635,83.04708099365234,54.922916412353516,885.6183,0.0,8540.115,60061840.0,229138972672.0,0,81,40,37,0.49382716049382713,11,11,True,615,1581,2,11,615,1581,83.047375,54.922125,11,2,0.0899843195854049,high
4705597,4705596,45635,81.43624877929688,50.31458282470703,550.7086,0.0,4526.3965,66568304.0,171829346304.0,0,69,69,64,1.0,4154,4154,True,1173,1386,2,4154,1173,1386,81.438625,50.318625,4154,2,0.4800930677288647,high
4808129,4806330,45635,87.15125274658203,57.00041580200195,213.2605,0.0,16998.414,98315824.0,60331429888.0,0,90,74,12,0.8222222222222222,11,11,True,363,2078,1,11,363,2078,87.147625,57.001125,11,1,0.23342055702871425,high
4930519,4928718,45635,93.91124725341797,58.09958267211914,612.7854,0.0,5428.3647,69638856.0,126846648320.0,0,99,64,64,0.6464646464646465,20,20,True,230,2898,2,20,230,2898,93.912625,58.098375,20,2,0.15680340091239198,high
5175381,5175380,45635,107.50041961669922,51.89958190917969,209.84683,0.0,5483.001,83572416.0,440326258688.0,0,60,29,28,0.48333333333333334,20,20,True,981,4545,2,20,981,4545,107.50037499999999,51.902625,20,2,0.33839057398030226,high
4885561,4885560,45635,91.45458221435547,53.89958190917969,726.9583,0.0,10737.762,102948856.0,229393383424.0,0,79,79,45,1.0,20,20,True,739,2600,1,20,739,2600,91.454125,53.899125,20,1,0.05897939417227728,high
4734350,4732550,45635,82.98458099365234,54.9587516784668,238.66853,0.0,7248.9326,59996512.0,229198970880.0,0,70,34,29,0.4857142857142857,11,11,True,611,1573,2,11,611,1573,82.981375,54.955125,11,2,0.45224484411693416,high
4705596,4703796,45635,81.37541961669922,50.325416564941406,550.85443,0.0,4992.49,66171860.0,171895504896.0,0,74,73,72,0.9864864864864865,4154,4154,True,1172,1378,2,4154,1172,1378,81.372625,50.326875,4154,2,0.2562353546260184,high
4806330,4804529,45635,87.04125213623047,56.99958419799805,169.96207,0.0,10804.179,99140312.0,60546060288.0,0,98,93,8,0.9489795918367347,11,11,True,363,2065,1,11,363,2065,87.040375,57.001125,11,1,0.17937546200506213,high
5175380,5173580,45635,107.49708557128906,51.96041488647461,282.26804,0.0,7487.1274,73265280.0,440399527936.0,0,63,24,21,0.38095238095238093,20,20,True,974,4545,2,20,974,4545,107.50037499999999,51.960375,20,2,0.2254322594634767,high
4885560,4887360,45635,91.50375366210938,53.94791793823242,727.6342,0.0,7176.709,61777068.0,230143852544.0,0,93,85,83,0.9139784946236559,20,20,True,733,2606,2,20,733,2606,91.503625,53.948625,20,2,0.07907133728932034,high
4732550,4732549,45635,82.93708038330078,54.99958419799805,693.06116,0.0,6264.439,63799416.0,247661445120.0,0,81,39,37,0.48148148148148145,11,11,True,606,1568,2,11,606,1568,82.940125,54.996375,11,2,0.4062638808008511,high
4703796,4701996,45635,81.3004150390625,50.319583892822266,556.76636,0.0,6000.877,118701896.0,175584329728.0,0,93,92,85,0.989247311827957,4154,4154,True,1173,1369,2,4154,1173,1369,81.298375,50.318625,4154,2,0.1798547541942952,high
4804529,4804530,45635,86.93208312988281,56.9879150390625,157.31662,0.0,17019.67,36733436.0,60582797312.0,0,66,57,4,0.8636363636363636,11,11,True,365,2052,1,11,365,2052,86.933125,56.984625,11,1,0.3712414975596474,high
5173580,5175379,45635,107.48458099365234,52.008750915527344,368.11432,0.0,5720.0015,74143032.0,440473649152.0,0,59,24,22,0.4067796610169492,20,20,True,968,4543,2,20,968,4543,107.48387500000001,52.009875,20,2,0.13400786207564244,high
4887360,4887359,45635,91.55958557128906,54.01791763305664,915.5193,0.0,8988.867,136592480.0,267449155584.0,0,75,71,70,0.9466666666666667,20,20,True,725,2613,2,20,725,2613,91.561375,54.014625,20,2,0.38433708099655584,high
4732549,4730749,45635,82.87208557128906,55.03291702270508,717.3118,0.0,6346.594,95616680.0,247865524224.0,0,90,46,38,0.5111111111111111,11,11,True,602,1560,2,11,602,1560,82.874125,55.029375,11,2,0.41474659516748846,high
4701996,4700196,45635,81.2004165649414,50.338748931884766,557.10986,0.0,8794.455,103077752.0,175741206528.0,0,113,69,62,0.6106194690265486,4154,4154,True,1171,1357,2,4154,1171,1357,81.199375,50.335125,4154,2,0.4096877548782111,high
4804530,4802730,45635,86.9004135131836,56.94708251953125,208.46408,0.0,11433.254,104146288.0,60784259072.0,0,97,81,6,0.8350515463917526,11,11,True,370,2048,1,11,370,2048,86.900125,56.943375,11,1,0.4126291272836489,high
5175379,5173579,45635,107.49208068847656,52.06291580200195,312.45026,0.0,6938.404,125696728.0,440599347200.0,0,50,25,25,0.5,20,20,True,962,4544,2,20,962,4544,107.492125,52.059375,20,2,0.3937314167537842,high
4887359,4887358,45635,91.56041717529297,54.09958267211914,915.7031,0.0,10174.15,155555504.0,267671552000.0,0,111,111,111,1.0,20,20,True,715,2613,2,20,715,2613,91.561375,54.097125,20,2,0.2803267215650296,high
4730749,4728948,45635,82.8004150390625,55.07041549682617,694.93146,0.0,7036.2886,102536240.0,247968071680.0,0,109,54,46,0.4954128440366973,11,11,True,597,1551,2,11,597,1551,82.799875,55.070625,11,2,0.04153129036072745,high
4700196,4698396,45635,81.10041809082031,50.39374923706055,559.26764,0.0,10591.557,74121264.0,176733552640.0,0,98,44,38,0.4489795918367347,4154,4154,True,1164,1345,2,4154,1164,1345,81.100375,50.392875000000004,4154,2,0.0972588409553034,high
4802730,4800930,45635,86.79875183105469,56.96708297729492,212.27054,0.0,12398.939,50708156.0,60879712256.0,0,139,90,9,0.6474820143884892,11,11,True,367,2036,1,11,367,2036,86.801125,56.968125,11,1,0.18470872573668226,high
5173579,5173578,45635,107.49624633789062,52.102081298828125,384.70963,0.0,4600.77,92993672.0,440828592128.0,0,104,41,40,0.3942307692307692,20,20,True,957,4544,2,20,957,4544,107.492125,52.100625,20,2,0.3247544630538064,high
4887358,4885557,45635,91.48958587646484,54.18208312988281,915.81604,0.0,10987.571,136721552.0,267808276480.0,0,140,140,140,1.0,20,20,True,705,2604,2,20,705,2604,91.487125,54.179625,20,2,0.31678906287991593,high
4728948,4730748,45635,82.8495864868164,55.16875076293945,655.4913,0.0,13273.355,45920388.0,248013979648.0,0,89,58,45,0.651685393258427,11,11,True,585,1557,2,11,585,1557,82.849375,55.169624999999996,11,2,0.09813437308169684,high
4698396,4696596,45635,80.9937515258789,50.40791702270508,153.90468,0.0,10058.29,52314276.0,176785866752.0,0,100,32,24,0.32,4154,4154,True,1162,1332,2,4154,1162,1332,80.993125,50.409375,4154,2,0.16808967578798126,high
4800930,4799130,45635,86.65125274658203,56.91875076293945,143.03818,0.0,21556.465,58366808.0,61042298880.0,0,59,48,10,0.8135593220338984,11,11,True,373,2018,2,11,373,2018,86.652625,56.918625,11,2,0.08445266197300945,high
5173578,5171778,45635,107.4004135131836,52.15041732788086,508.00632,0.0,10802.47,92679320.0,443495579648.0,0,108,46,38,0.42592592592592593,20,20,True,951,4533,2,20,951,4533,107.401375,52.150125,20,2,0.0732124679302581,high
4885557,4883756,45635,91.40125274658203,54.299583435058594,916.91986,0.0,15271.629,144591792.0,269201506304.0,0,118,117,117,0.9915254237288136,20,20,True,690,2594,2,20,690,2594,91.404625,54.303375,20,2,0.4750010648622072,high
4730748,4730747,45635,82.85624694824219,55.270416259765625,469.77814,0.0,13384.387,49847148.0,248125341696.0,0,64,38,29,0.59375,11,11,True,573,1558,2,11,573,1558,82.857625,55.268625,11,2,0.21747075287508477,high
4696596,4694796,45635,80.9004135131836,50.366249084472656,226.93198,0.0,9481.221,132570432.0,177105403904.0,0,120,51,33,0.425,4154,4154,True,1167,1321,2,4154,1167,1321,80.902375,50.368125,4154,2,0.2507312377726205,high
4799130,4799131,45635,86.64041900634766,56.87125015258789,199.76732,0.0,14086.723,58810704.0,61101109248.0,0,80,67,20,0.8375,11,11,True,379,2017,1,11,379,2017,86.644375,56.869125,11,1,0.33710544589259944,high
5171778,5169978,45635,107.27958679199219,52.133750915527344,456.82126,0.0,10367.535,59030868.0,443554594816.0,0,74,36,33,0.4864864864864865,20,20,True,953,4518,2,20,953,4518,107.277625,52.133625,20,2,0.13462996041050218,high
4883756,4881956,45635,91.29792022705078,54.35958480834961,922.6486,0.0,10596.064,68701384.0,273825857536.0,0,62,62,62,1.0,20,20,True,683,2581,2,20,683,2581,91.297375,54.361125,20,2,0.17486715877460451,high
4730747,4730746,45635,82.85041809082031,55.32624816894531,787.84375,0.0,7509.845,54925920.0,248680185856.0,0,78,48,40,0.6153846153846154,11,11,True,566,1557,2,11,566,1557,82.849375,55.326375,11,2,0.06747526911839571,high
4694796,4692996,45635,80.74624633789062,50.36708450317383,124.81103,0.0,15422.222,90740680.0,192076529664.0,0,50,23,16,0.46,4154,4154,True,1167,1302,1,4154,1167,1302,80.745625,50.368125,4154,1,0.12380703022675103,high
4799131,4797331,45635,86.555419921875,56.8720817565918,284.50714,0.0,16303.748,55601340.0,93938917376.0,0,86,72,17,0.8372093023255814,11,11,True,379,2006,2,11,379,2006,86.553625,56.869125,11,2,0.346399618233713,high
5169978,5168178,45635,107.2004165649414,52.14208221435547,405.35638,0.0,6768.8037,121036336.0,443872116736.0,0,142,60,53,0.4225352112676056,20,20,True,952,4509,2,20,952,4509,107.203375,52.141875,20,2,0.2031977072538951,high
4881956,4881955,45635,91.26958465576172,54.39958190917969,923.094,0.0,4989.8228,105533544.0,274453233664.0,0,89,89,89,1.0,20,20,True,678,2578,2,20,678,2578,91.272625,54.402375,20,2,0.36767743851788665,high
4730746,4730745,45635,82.83208465576172,55.39958190917969,467.6691,0.0,8876.261,54899700.0,248735088640.0,0,81,38,36,0.4691358024691358,11,11;11183,True,557,1555,2,11,557,1555,82.832875,55.400625,11,2,0.12626649085989947,high
4692996,4691196,45635,80.7004165649414,50.367916107177734,295.80463,0.0,4958.9775,115933776.0,192192462848.0,0,102,32,23,0.3137254901960784,4154,4154,True,1167,1297,2,4154,1167,1297,80.704375,50.368125,4154,2,0.2817160566121053,high
4797331,4795531,45635,86.48291778564453,56.89958190917969,362.7247,0.0,12172.199,68254920.0,94141652992.0,0,44,39,4,0.8863636363636364,11,11,True,375,1997,2,11,375,1997,86.479375,56.902125,11,2,0.3553076898941666,high
5168178,5166378,45635,107.02958679199219,52.11958312988281,301.25558,0.0,15144.644,74741008.0,444503457792.0,0,48,24,18,0.5,20,20,True,955,4488,2,20,955,4488,107.030125,52.117125,20,2,0.27579109576094735,high
4881955,4881954,45635,91.2612533569336,54.49958419799805,924.0552,0.0,11893.025,83900552.0,275888078848.0,0,109,100,100,0.9174311926605505,20,20,True,666,2577,2,20,666,2577,91.264375,54.501374999999996,20,2,0.2833391087467844,high
4730745,4732545,45635,82.89958190917969,55.4345817565918,397.40823,0.0,7211.755,39096616.0,254205591552.0,0,130,71,50,0.5461538461538461,11,11,True,553,1563,2,11,553,1563,82.898875,55.433625,11,2,0.11535589779006863,high
4691196,4689396,45635,80.60041809082031,50.39458465576172,260.98087,0.0,9124.031,69300896.0,192448233472.0,0,97,33,22,0.3402061855670103,4154,4154,True,1164,1284,2,4154,1164,1284,80.597125,50.392875000000004,4154,2,0.3010551873253264,high
4795531,4795530,45635,86.45124816894531,56.91041564941406,232.14691,0.0,3312.4695,77550920.0,94219206656.0,0,103,85,12,0.8252427184466019,11,11,True,374,1994,1,11,374,1994,86.454625,56.910375,11,1,0.2050469388016296,high
5166378,5164579,45635,107.00875091552734,52.10041809082031,340.4435,0.0,3699.337,101908208.0,444605366272.0,0,125,68,48,0.544,20,20;21325,True,957,4485,2,20,957,4485,107.005375,52.100625,20,2,0.23173581236734672,high
