catchment_id,downstream_id,basin_id,src_lon,src_lat,dst_lon,dst_lat,src_upstream_area_km2,dst_upstream_area_km2,src_nearest_water_distance_km,dst_nearest_water_distance_km,src_point_flow_status,dst_point_flow_status,src_nearest_component_id,dst_nearest_component_id,segment_water_ratio,segment_water_cells,segment_perennial_cells,segment_dominant_component_id,same_nearest_component,src_or_dst_component_on_segment,edge_quality,binary_edge_quality
4754439,4756240,47784,84.1995849609375,26.00458335876465,84.2995834350586,25.94041633605957,127134.302208,127791.702016,0.3136448098758477,0.1889852920366424,1,1,74978,74978,0.7777777777777778,91,3,74978,True,True,good,good
4585188,4585189,47784,74.7245864868164,31.09958267211914,74.6762466430664,31.084583282470703,78932.688896,79201.77152,0.4088839345250193,0.4430550091485119,1,1,67780,67780,0.2711864406779661,16,0,67780,True,True,good,good
4599546,4597746,47784,75.50791931152344,35.39958190917969,75.46208190917969,35.43958282470703,138961.010688,139063.37792,0.3513659664898643,0.5447146421426535,1,2,53339,53339,0.4545454545454545,30,6,53339,True,True,good,good
4851606,4853406,47784,89.60458374023438,29.356250762939453,89.6995849609375,29.34375,106896.842752,108729.950208,0.1783130104264558,0.4580739864062691,1,2,76578,76578,0.3214285714285714,27,9,76578,True,True,good,good
4689642,4691442,47784,80.5995864868164,25.71208381652832,80.7129135131836,25.68291664123535,333673.168896,333772.324864,0.6123992670846846,0.1374388897800277,0,1,74978,74978,0.3457943925233644,37,6,74978,True,True,good,good
4536590,4534790,47784,71.98291778564453,30.90541648864746,71.9629135131836,30.88458251953125,96149.05344,96271.19616,0.818918286497537,1.2911635519602291,0,0,53339,53339,0.3461538461538461,18,1,53339,True,True,good,good
4711245,4713044,47784,81.83625030517578,25.49708366394043,81.87875366210938,25.500415802001957,93421.387776,93568.73728,0.3425283815826259,0.3792261857831186,1,1,74978,74978,0.5555555555555556,30,0,74978,True,True,good,good
4756240,4758040,47784,84.2995834350586,25.94041633605957,84.39958190917969,25.903749465942383,127791.702016,127920.472064,0.1889852920366424,0.3564821515129918,1,1,74978,74978,0.8811881188118812,89,1,74978,True,True,good,good
4585189,4583389,47784,74.6762466430664,31.084583282470703,74.59791564941406,31.035415649414062,79201.77152,79280.61952,0.4430550091485119,0.3572342387130074,1,1,67780,67780,0.3829787234042553,36,0,67780,True,True,good,good
4597746,4597745,47784,75.46208190917969,35.43958282470703,75.4004135131836,35.4787483215332,139063.37792,139776.868352,0.5447146421426535,0.2202013334398644,2,2,53339,53339,0.2470588235294117,21,11,53339,True,True,good,good
4853406,4855206,47784,89.6995849609375,29.34375,89.7612533569336,29.29791641235352,108729.950208,108837.699584,0.4580739864062691,0.1605576855328847,2,2,76578,76578,0.2134831460674157,19,17,76578,True,True,good,good
4691442,4693243,47784,80.7129135131836,25.68291664123535,80.79624938964844,25.699583053588867,333772.324864,335353.249792,0.1374388897800277,0.1616023433941452,1,2,74978,74978,0.3614457831325301,30,12,74978,True,True,good,good
4534790,4534791,47784,71.9629135131836,30.88458251953125,71.89541625976562,30.78291702270508,96271.19616,96412.639232,1.2911635519602291,0.9836522411463152,0,0,53339,53339,0.3846153846153846,45,2,53339,True,True,good,good
4713044,4713045,47784,81.87875366210938,25.500415802001957,81.90875244140625,25.39875030517578,93568.73728,440089.706496,0.3792261857831186,0.3755191815277841,1,1,74978,74978,0.5849056603773585,62,3,74978,True,True,good,good
4758040,4759840,47784,84.39958190917969,25.903749465942383,84.4870834350586,25.89791679382324,127920.472064,127963.734016,0.3564821515129918,0.4118676090082094,1,2,74978,74978,0.8333333333333334,70,2,74978,True,True,good,good
4583389,4581589,47784,74.59791564941406,31.035415649414062,74.59708404541016,31.000415802001957,79280.61952,81728.315392,0.3572342387130074,0.4261212247917398,1,1,67780,67780,0.34,17,0,67780,True,True,good,good
4597745,4595945,47784,75.4004135131836,35.4787483215332,75.35208129882812,35.50208282470703,139776.868352,139941.412864,0.2202013334398644,0.1842630547262785,2,2,53339,53339,0.2238805970149253,15,11,53339,True,True,good,good
4855206,4855207,47784,89.7612533569336,29.29791641235352,89.79458618164062,29.299583435058597,108837.699584,119900.274688,0.1605576855328847,0.251082850363325,2,1,76578,76578,0.3333333333333333,15,10,76578,True,True,good,good
4693243,4695042,47784,80.79624938964844,25.699583053588867,80.92208099365234,25.68958282470703,335353.249792,335468.1344,0.1616023433941452,0.4467627596192248,2,1,74978,74978,0.3461538461538461,36,20,74978,True,True,good,good
4534791,4532992,47784,71.89541625976562,30.78291702270508,71.82125091552734,30.64291763305664,96412.639232,96572.506112,0.9836522411463152,0.2121439790695651,0,2,53339,53339,0.3972602739726027,58,3,53339,True,True,good,good
4759840,4761641,47784,84.4870834350586,25.89791679382324,84.62208557128906,25.79458236694336,127963.734016,129704.361984,0.4118676090082094,0.3715157303847325,2,1,74978,74978,0.6560509554140127,103,9,74978,True,True,good,good
4581589,4581590,47784,74.59708404541016,31.000415802001957,74.48041534423828,30.952917098999023,81728.315392,81824.514048,0.4261212247917398,0.4658503140356375,1,1,67780,67780,0.2,23,0,67780,True,True,good,good
4595945,4595944,47784,75.35208129882812,35.50208282470703,75.3004150390625,35.5845832824707,139941.412864,140352.667648,0.1842630547262785,0.0543810257998648,2,1,53339,53339,0.202020202020202,20,13,53339,True,True,good,good
4855207,4857006,47784,89.79458618164062,29.299583435058597,89.90374755859375,29.32208251953125,119900.274688,120044.494848,0.251082850363325,0.0685607889844207,1,1,76578,76578,0.2058823529411764,21,3,76578,True,True,good,good
4695042,4696843,47784,80.92208099365234,25.68958282470703,80.99958038330078,25.623748779296875,335468.1344,336046.4896,0.4467627596192248,0.3430020736289508,1,1,74978,74978,0.308411214953271,33,15,74978,True,True,good,good
4532992,4532993,47784,71.82125091552734,30.64291763305664,71.8004150390625,30.606250762939453,96572.506112,136620.777472,0.2121439790695651,0.4067166173457678,2,1,53339,53339,0.5471698113207547,29,3,53339,True,True,good,good
4761641,4763442,47784,84.62208557128906,25.79458236694336,84.6995849609375,25.743749618530277,129704.361984,653960.609792,0.3715157303847325,0.3040488286659319,1,1,74978,74978,0.776595744680851,73,7,74978,True,True,good,good
4581590,4579790,47784,74.48041534423828,30.952917098999023,74.4004135131836,30.93291664123535,81824.514048,81925.013504,0.4658503140356375,0.7239691161825967,1,0,67780,67780,0.2183908045977011,19,0,67780,True,True,good,good
4595944,4594144,47784,75.3004150390625,35.5845832824707,75.2004165649414,35.59541702270508,140352.667648,140573.589504,0.0543810257998648,0.3554681120180739,1,2,53339,53339,0.2247191011235955,20,8,53339,True,True,good,good
4857006,4858806,47784,89.90374755859375,29.32208251953125,89.99958038330078,29.33874893188477,120044.494848,120333.312,0.0685607889844207,0.5532171461411238,1,0,76578,76578,0.1720430107526881,16,0,76578,True,True,uncertain,good
4696843,4698643,47784,80.99958038330078,25.623748779296875,81.00791931152344,25.58041763305664,336046.4896,336107.208704,0.3430020736289508,0.7655100070523144,1,0,74978,74978,0.4067796610169492,24,10,74978,True,True,good,good
4532993,4529394,47784,71.8004150390625,30.606250762939453,71.60041809082031,30.547082901000977,136620.777472,136980.430848,0.4067166173457678,0.565599664540254,1,1,53339,53339,0.4945054945054945,90,8,53339,True,True,good,good
4579790,4577991,47784,74.4004135131836,30.93291664123535,74.28874969482422,30.78708267211914,81925.013504,82139.029504,0.7239691161825967,0.5032155740874454,0,1,67780,67780,0.1686746987951807,28,0,67780,True,True,uncertain,good
4594144,4592344,47784,75.2004165649414,35.59541702270508,75.14041900634766,35.6029167175293,140573.589504,140665.110528,0.3554681120180739,0.403197089596051,2,1,53339,53339,0.25,16,9,53339,True,True,good,good
4858806,4860606,47784,89.99958038330078,29.33874893188477,90.0995864868164,29.34958267211914,120333.312,120697.348096,0.5532171461411238,0.6611138349492109,0,0,76578,73951,0.1797752808988764,16,4,73951,False,True,uncertain,bad
4698643,4696844,47784,81.00791931152344,25.58041763305664,81.02041625976562,25.54791641235352,336107.208704,336198.36928,0.7655100070523144,0.5166691996165714,0,2,74978,74978,0.5306122448979592,26,12,74978,True,True,good,good
