catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,is_river_mouth,flow_status_row,flow_status_col,point_flow_status,nearest_water_distance_km,match_class
5420106,5421906,55556,121.22041320800781,59.376251220703125,114235.63776,0,75,6208,2,0.09852183120248052,on perennial
5585713,5587514,55556,130.45375061035156,58.59375,114239.193088,0,170,7327,2,0.11640579652521583,on perennial
5186122,5187922,55556,108.1995849609375,57.76041793823242,137815.228416,0,271,4630,2,0.12531924080155124,on perennial
5324740,5324739,55556,115.8004150390625,55.979583740234375,144674.439168,0,487,5551,2,0.16564777169894535,on perennial
5421906,5421905,55556,121.26791381835938,59.40458297729492,114323.480576,0,72,6214,2,0.3163054634481356,on perennial
5587514,5589314,55556,130.4995880126953,58.59208297729492,114303.172608,0,170,7333,2,0.17709415015584448,on perennial
5187922,5189722,55556,108.2995834350586,57.764583587646484,138790.535168,0,270,4642,2,0.4260880738507599,on perennial
5324739,5322939,55556,115.76625061035156,56.0412483215332,144825.270272,0,479,5547,0,0.5715298952875554,near water
5421905,5423705,55556,121.2995834350586,59.431251525878906,114635.718656,0,68,6218,2,0.43808698073627295,on perennial
5589314,5589313,55556,130.56875610351562,58.60041809082031,114349.072384,0,169,7341,2,0.15624305431581864,on perennial
5189722,5187921,55556,108.3004150390625,57.79291534423828,138846.53568,0,267,4642,2,0.026425676995498443,on perennial
5322939,5322938,55556,115.76625061035156,56.09958267211914,146725.814272,0,472,5547,1,0.25782014570198536,on intermittent
5423705,5423704,55556,121.37208557128906,59.49958419799805,114818.90816,0,60,6226,2,0.24236887490541298,on perennial
5589313,5591113,55556,130.62791442871094,58.681251525878906,114394.15296,0,159,7348,2,0.357885994566308,on perennial
5187921,5189721,55556,108.33625030517578,57.84375,138887.90528,0,261,4646,2,0.19947165824671656,on perennial
5322938,5324738,55556,115.82875061035156,56.139583587646484,146784.731136,0,467,5555,2,0.469420864953236,on perennial
5423704,5425504,55556,121.41791534423828,59.530418395996094,114854.592512,0,56,6232,2,0.3845390896144684,on perennial
5591113,5589312,55556,130.6254119873047,58.71458435058594,114448.87552,0,155,7348,2,0.2829933065725652,on perennial
