catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,nearest_as_hyriv_id,nearest_as_distance_m,in_as_network
5159129,5160929,55556,106.6995849609375,57.03541564941406,80217.45664,40018975,663549.2620839074,False
5159173,5159174,45635,106.6754150390625,52.55125045776367,97300.84864,40042198,352129.78016674373,False
5159174,5157374,45635,106.60041809082033,52.528751373291016,98338.619392,40042198,355715.2230800652,False
5159179,5157378,45635,106.5745849609375,52.13291549682617,445844.586496,40042198,341725.79737600725,False
5159188,5160988,45635,106.71041870117188,51.14041519165039,361269.854208,40069676,276174.76060151745,False
5159189,5159188,45635,106.67375183105467,51.09958267211914,361215.000576,40069676,275085.05712599325,False
5159190,5159189,45635,106.67124938964844,51.01374816894531,44827.512832,40069676,269054.73211905843,False
5159191,5159190,45635,106.65208435058594,50.928749084472656,44470.022144,40076141,264776.817941767,False
5159192,5159191,45635,106.6687469482422,50.80291748046875,43977.699328,40076141,253727.96141344417,False
5159193,5159192,45635,106.63874816894533,50.71041488647461,43699.9168,40076141,247932.28462458876,False
5159276,5159277,50153,106.65374755859376,42.258750915527344,10289.514496,40281800,55.41412358798157,True
5159277,5157477,50153,106.53958129882812,42.25208282470703,10468.472832,40282533,0.09196198060707259,True
5159300,5161100,53208,106.73291778564452,39.92958450317383,314720.518144,40354213,142.5648298226862,True
5159302,5161101,53208,106.75125122070312,39.84208297729492,314328.481792,40356754,185.09222378900586,True
5159312,5161111,53208,106.70708465576172,38.84541702270508,292004.560896,40385850,513.0464686580751,True
5159355,5159356,53208,106.6687469482422,34.38541793823242,29323.008,40534274,0.14105404731892543,True
5159356,5161156,53208,106.6995849609375,34.37125015258789,29598.50496,40534552,240.25377496368426,True
5159394,5159395,53208,106.6579132080078,30.491249084472656,36419.473408,40664494,159.68047589230753,True
5159395,5161195,53208,106.73208618164062,30.45375061035156,36982.022144,40667871,181.73006788745033,True
5159396,5157596,53208,106.60041809082033,30.3579158782959,37661.003776,40671285,184.67673956273165,True
5159403,5159404,53208,106.64791870117188,29.59375,837880.643584,40703391,5.085469522466379e-08,True
5159404,5161204,53208,106.6995849609375,29.57958221435547,838011.387904,40703758,60.5812665590532,True
5159426,5161226,53208,106.70957946777344,27.312084197998047,23655.122944,40834823,82.865462138134,True
5159448,5161248,51254,106.69791412353516,25.18208312988281,76013.723648,40961860,92.2904612771508,True
5159460,5159461,51254,106.63458251953124,23.90041732788086,18094.010368,41033775,84.94113558267149,True
5159461,5159462,51254,106.632080078125,23.79624938964844,18199.017472,41037971,276.8205709537691,True
5159462,5161261,51254,106.6995849609375,23.763750076293945,19322.785792,41039631,124.89145459563204,True
5159492,5161293,50090,106.65374755859376,20.68958282470703,16037.92896,41172336,173.3853934997429,True
5159553,5157753,49905,106.58541870117188,14.631250381469728,17123.357696,41318235,0.04220780149946601,True
5159561,5159562,49905,106.617919921875,13.786250114440918,17120.487424,41334761,89.7589194116273,True
5159562,5157762,49905,106.60041809082033,13.720417022705078,17300.219904,41335981,64.53968293966639,True
5159565,5157765,49905,106.60041809082033,13.450416564941406,29200.021504,41341009,64.59180458709334,True
5159595,5161395,49905,106.6995849609375,10.464582443237305,15827.731456,41386700,518.5122153913293,True
5160904,5162705,45635,106.77124786376952,59.50041580200195,17072.11264,40018976,861286.5744330178,False
5160905,5160904,45635,106.74041748046876,59.501251220703125,17000.988672,40018976,862398.9459206195,False
5160907,5159107,45635,106.65958404541016,59.23125076293945,14032.959488,40018976,841247.1224534229,False
5160908,5160907,45635,106.79042053222656,59.2095832824707,13966.09024,40018976,834757.5839149572,False
5160929,5162729,55556,106.8179168701172,57.02958297729492,80280.592384,40018975,657594.6346395502,False
5160973,5159173,45635,106.73041534423828,52.60041809082031,96982.310912,40042198,351122.7798304745,False
5160979,5159179,45635,106.64208221435548,52.08958435058594,445119.102976,40042198,335890.2811100773,False
5160987,5162787,45635,106.80208587646484,51.23125076293945,361464.365056,40069676,278445.6374839534,False
5160988,5160987,45635,106.77207946777344,51.20124816894531,361349.9392,40069676,277624.3144904025,False
5160993,5159193,45635,106.7004165649414,50.68708419799805,43560.955904,40076141,243000.34598389667,False
5161099,5164699,53208,106.7995834350586,40.09208297729492,315219.31264,40349497,213.18892779104073,True
5161100,5161099,53208,106.7245864868164,40.04708480834961,314993.37728,40351092,451.1944580106376,True
5161101,5159300,53208,106.7170867919922,39.89958190917969,314523.582464,40355166,1283.0779749862957,True
5161102,5159302,53208,106.75458526611328,39.799583435058594,314109.558784,40358033,185.06257410202323,True
5161103,5161102,53208,106.76041412353516,39.6995849609375,313387.024384,40361371,647.8487644389187,True
5161104,5162903,53208,106.7820816040039,39.59958267211914,312868.732928,40364170,56.68384278278398,True
5161105,5161104,53208,106.74708557128906,39.49958419799805,312650.268672,40366689,56.87272449385297,True
5161106,5161105,53208,106.74124908447266,39.42208480834961,312377.966592,40369005,92.35586838669805,True
5161107,5162906,53208,106.79875183105467,39.28874969482422,311031.922688,40373972,0.10259573693430482,True
5161111,5162910,53208,106.77458190917967,38.92625045776367,293069.553664,40383869,398.775410849718,True
5161156,5162956,53208,106.8012466430664,34.37458419799805,29743.634432,40534554,277.2270648089418,True
5161194,5159394,53208,106.7004165649414,30.52375030517578,36318.629888,40663395,120.90897487236938,True
5161195,5159396,53208,106.62958526611328,30.382083892822266,37485.596672,40669637,92.44444076972101,True
5161203,5163004,53208,106.79792022705078,29.59291648864746,842094.411776,40702438,92.39108053571927,True
5161204,5161203,53208,106.74041748046876,29.59958267211914,838221.758464,40702627,243.26419036736948,True
5161226,5163026,53208,106.7995834350586,27.32041549682617,26120.798208,40834258,184.55131916845326,True
5161248,5163048,51254,106.81375122070312,25.178749084472656,76386.443264,40961610,83.87990682655763,True
5161261,5161262,51254,106.76374816894533,23.756250381469727,19445.352448,41040726,0.042249611516211726,True
5161262,5163062,51254,106.7995834350586,23.78958320617676,19880.198144,41040341,187.47432587604985,True
5161293,5161293,50090,106.70957946777344,20.678749084472656,16099.94752,41172452,3386.123466336538,True
5161351,5161352,49905,106.75958251953124,14.792083740234377,16520.214528,41315427,64.21311084240797,True
5161352,5159553,49905,106.7004165649414,14.732083320617676,16960.175104,41316672,179.48300448145486,True
5161360,5163161,49905,106.75875091552734,13.900416374206545,16357.76512,41332542,270.29982721603506,True
5161361,5159561,49905,106.6995849609375,13.846250534057615,16951.661568,41333591,0.16472182366121266,True
5161365,5159565,49905,106.7004165649414,13.460416793823242,29051.482112,41340883,0.014067924661729162,True
5161389,5161390,49905,106.77625274658205,10.998749732971191,22686.09536,41380664,90.77317962514968,True
5161390,5163190,49905,106.7995834350586,10.949583053588867,22956.627968,41381221,276.5668364142731,True
5161392,5161393,49905,106.75375366210938,10.700416564941406,29002.184704,41384176,273.0904538575367,True
5161393,5161394,49905,106.78375244140624,10.59291648864746,29457.872896,41385266,453.9899115061811,True
5161394,5161395,49905,106.7437515258789,10.500415802001951,29600.792576,41386178,194.57125386971578,True
5161395,5163196,49905,106.76541900634766,10.449583053588867,45504.237568,41386885,1659.9148697717733,True
5162704,5164504,45635,106.9437484741211,59.54291534423828,17265.549312,40018976,859383.8734294841,False
5162705,5162704,45635,106.89041900634766,59.512916564941406,17108.663296,40018976,858431.6743092242,False
5162708,5160908,45635,106.8004150390625,59.18541717529297,13885.765632,40018976,832277.5840969655,False
5162711,5164510,45635,106.9695816040039,58.931251525878906,12295.242752,40018976,803985.1689568362,False
5162727,5164527,55556,106.9079132080078,57.237083435058594,80792.231936,40018975,668536.0087044473,False
5162728,5164528,55556,106.92791748046876,57.15041732788086,80639.803392,40018975,661247.8144211582,False
5162729,5162728,55556,106.85791778564452,57.12125015258789,80583.049216,40018975,662328.3061364953,False
5162773,5160973,45635,106.8004150390625,52.64458465576172,95640.076288,40042198,349089.3646877194,False
5162779,5160979,45635,106.8004150390625,52.0504150390625,444906.668032,40042198,324237.10951332713,False
5162787,5164587,45635,106.89958190917967,51.270416259765625,361584.361472,40067778,276213.9427990331,False
